brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID, card
tg:lhbr:198982,d:lh:281798,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198982,lhbr,e73_LegacyImages,image high resolution,c65027cc-5a5a-5bad-a2b6-ebb07158738b,e73_LegacyImages
tg:lhbr:198983,d:lh:281390,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198983,lhbr,e73_LegacyImages,image high resolution,b7355d5c-72cd-54f8-84de-90f5f891bafa,e73_LegacyImages
tg:lhbr:198984,d:lh:281394,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198984,lhbr,e73_LegacyImages,image high resolution,6d03b9dd-e506-5606-b8b4-ea383ec003e1,e73_LegacyImages
tg:lhbr:198985,d:lh:281395,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198985,lhbr,e73_LegacyImages,image high resolution,d5fb603c-4532-5084-9a70-ef216277a45f,e73_LegacyImages
tg:lhbr:198986,d:lh:281393,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198986,lhbr,e73_LegacyImages,image high resolution,b18fbc01-4e07-5aa7-a1bb-bb0e31ff4f11,e73_LegacyImages
tg:lhbr:198987,d:lh:281899,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198987,lhbr,e73_LegacyImages,image high resolution,47e709b4-1f9f-5d8f-8b7e-f1f768189b48,e73_LegacyImages
tg:lhbr:198988,d:lh:281388,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198988,lhbr,e73_LegacyImages,image high resolution,cec6bd9f-90ae-5c70-b67b-2dbffce4992c,e73_LegacyImages
tg:lhbr:198989,d:lh:281389,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198989,lhbr,e73_LegacyImages,image high resolution,2fb82b58-e7c7-502a-b2ed-67bcd05b26b7,e73_LegacyImages
tg:lhbr:198990,d:lh:281500,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198990,lhbr,e73_LegacyImages,image high resolution,85bf831e-312f-5813-bf55-3af0ea36733a,e73_LegacyImages
tg:lhbr:198991,d:lh:275330,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198991,lhbr,e73_LegacyImages,image high resolution,0b154930-0e67-56e4-a14c-80d9f10e7c05,e73_LegacyImages
tg:lhbr:199640,d:lh:255125,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_199640,lhbr,e73_LegacyImages,image high resolution,081fcf8f-d9da-5dbd-92f0-234798374ff9,e73_LegacyImages
tg:lhbr:200783,d:lh:250952,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200783,lhbr,e73_LegacyImages,image high resolution,eb6e3c85-b846-56b6-a448-2cf7f1f0815e,e73_LegacyImages
tg:lhbr:200784,d:lh:250951,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200784,lhbr,e73_LegacyImages,image high resolution,b104d585-9d11-5e99-88cb-67c3393a520d,e73_LegacyImages
tg:lhbr:200785,d:lh:250936,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200785,lhbr,e73_LegacyImages,image high resolution,c7f552ed-69c6-5355-ae74-104792329ffa,e73_LegacyImages
tg:lhbr:200786,d:lh:250940,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200786.tif,lhbr,e73_LegacyImages,image high resolution,3fc3ed77-c988-53fc-a1fc-2ddb71b99b83,e73_LegacyImages
tg:lhbr:200787,d:lh:250941,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200787,lhbr,e73_LegacyImages,image high resolution,b189c4e1-1e87-56dd-b286-8888f449b1e4,e73_LegacyImages
tg:lhbr:200788,d:lh:250938,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200788,lhbr,e73_LegacyImages,image high resolution,4c653839-9624-5820-8154-b35b8501ac73,e73_LegacyImages
tg:lhbr:200789,d:lh:250939,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_200789,lhbr,e73_LegacyImages,image high resolution,15754533-3890-5b96-afa3-588550daba3f,e73_LegacyImages
tg:lhbr:203476,d:lh:243657,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S935_Streuvels_Stijn/B2/H217_Hammerich_Clara/tg_lhbr_203476,lhbr,e73_LegacyImages,image high resolution,04c57668-2597-5fc8-8047-69efb5578c21,e73_LegacyImages
tg:lhbr:204823,d:lh:258903,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/CC174_Coppenolle_Martha_van/tg_lhbr_204823.tif,lhbr,e73_LegacyImages,image high resolution,8ed668f2-7bd9-5792-beb8-e3e3a854cbe0,e73_LegacyImages
tg:lhbr:21074,d:lh:243650,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B9256_Bruycker_Jules_de/tg_lhbr_21074,lhbr,e73_LegacyImages,image high resolution,4f3c3217-ba8e-508a-bc63-e4cd73fcc76b,e73_LegacyImages
tg:lhbr:212436,d:lh:225893,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/P_/P272639_Peeters_Jozef/tg_lhbr_212436,lhbr,e73_LegacyImages,image high resolution,0334cbad-380b-5571-8dcd-b2f8677c8170,e73_LegacyImages
tg:lhbr:212437,d:lh:225892,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/P_/P272639_Peeters_Jozef/tg_lhbr_212437,lhbr,e73_LegacyImages,image high resolution,76d3cb6a-3e81-50ce-8034-3a2d32285253,e73_LegacyImages
tg:lhbr:214247,d:lh:250911,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M224_Manteau_uitgeverij/C455_Cottenje_Mireille/tg_lhbr_214247.tif,lhbr,e73_LegacyImages,image high resolution,f3374945-b875-5b35-a475-3679f4d2c742,e73_LegacyImages
tg:lhbr:214615,d:lh:234298,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R172_Randstad/tg_lhbr_214615.tif,lhbr,e73_LegacyImages,image high resolution,993dfec0-ed69-56be-bfba-b5f7584c0686,e73_LegacyImages
tg:lhbr:215448,d:lh:227128,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M224_Manteau_uitgeverij/LL5_Lanoye_Tom/tg_lhbr_215448.tif,lhbr,e73_LegacyImages,image high resolution,d0e9eede-c70e-58fe-a611-f3518a42f84c,e73_LegacyImages
tg:lhbr:215449,d:lh:227125,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M224_Manteau_uitgeverij/LL5_Lanoye_Tom/tg_lhbr_215449.tif,lhbr,e73_LegacyImages,image high resolution,672bdcc4-dc1c-54fd-abb4-d3920903a1a8,e73_LegacyImages
tg:lhbr:219037,d:lh:234326,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S59_Seuphor_Michel/tg_lhbr_219037,lhbr,e73_LegacyImages,image high resolution,2e6a3387-0be7-55bb-8071-e7234a846905,e73_LegacyImages
tg:lhbr:220777,d:lh:286261,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S59_Seuphor_Michel/tg_lhbr_220777,lhbr,e73_LegacyImages,image high resolution,2e779bca-c73d-5128-8602-5e4704e5e19d,e73_LegacyImages
tg:lhbr:220779,d:lh:286263,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S59_Seuphor_Michel/tg_lhbr_220779,lhbr,e73_LegacyImages,image high resolution,e630119c-c79e-5024-ab6c-776f26c9a053,e73_LegacyImages
tg:lhbr:220781,d:lh:286275,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S59_Seuphor_Michel/tg_lhbr_220781,lhbr,e73_LegacyImages,image high resolution,3b1d4899-a78b-5942-9e9e-f563498b2e42,e73_LegacyImages
tg:lhbr:223562,d:lh:275887,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M25668_Marinetti_Filippo_Tommaso/tg_lhbr_223563,lhbr,e73_LegacyImages,image high resolution,d0d2e512-3689-5638-8dbc-6d4cb26428e4,e73_LegacyImages
tg:lhbr:223563,d:lh:275886,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M25668_Marinetti_Filippo_Tommaso/tg_lhbr_223563.tif,lhbr,e73_LegacyImages,image high resolution,c701be44-dacd-51cf-9ba1-3d847a68c335,e73_LegacyImages
tg:lhbr:224433,d:lh:283077,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M224_Manteau_uitgeverij/A35718_Antwerpen_Maria_van/tg_lhbr_224433.tif,lhbr,e73_LegacyImages,image high resolution,ef72161d-f76c-55a1-9be3-f43a34299540,e73_LegacyImages
tg:lhbr:232093,d:lh:238641,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G395_Gilliams_Maurice/tg_lhbr_232093.tif,lhbr,e73_LegacyImages,image high resolution,a9fc8599-8878-56de-9b5d-aeceba79b5da,e73_LegacyImages
tg:lhbr:234064,d:lh:244995,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/OO81_Ostaijen_Constant_van/tg_lhbr_234064,lhbr,e73_LegacyImages,image high resolution,d640e683-cb83-541c-9d71-e02b695be6b3,e73_LegacyImages
tg:lhbr:237476,d:lh:250937,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/O_/O3945_Ostaijen_Paul_van/tg_lhbr_237476,lhbr,e73_LegacyImages,image high resolution,e58c4572-e2be-51aa-900d-964b00ce5f4d,e73_LegacyImages
tg:lhbr:238783,d:lh:227120,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B7307_Boon_Louis_Paul/tg_lhbr_238783.tif,lhbr,e73_LegacyImages,image high resolution,82b772c6-bb38-5c2a-be44-c65eca700b6e,e73_LegacyImages
tg:lhbr:239162,d:lh:239730,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239162.tif,lhbr,e73_LegacyImages,image high resolution,4f409827-84a4-5fa7-8193-f4363e77127d,e73_LegacyImages
tg:lhbr:239163,d:lh:239731,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239163.tif,lhbr,e73_LegacyImages,image high resolution,c9173731-065a-579b-9847-9e7612424096,e73_LegacyImages
tg:lhbr:239164,d:lh:239727,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239164.tif,lhbr,e73_LegacyImages,image high resolution,81860aa1-075c-5ee2-8943-01b288274909,e73_LegacyImages
tg:lhbr:239165,d:lh:239728,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239165,lhbr,e73_LegacyImages,image high resolution,5e9232cc-cde0-599e-a8d6-67f4be398851,e73_LegacyImages
tg:lhbr:239166,d:lh:239729,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239166.tif,lhbr,e73_LegacyImages,image high resolution,e34cb691-096d-534f-aae1-7c14a50a81c1,e73_LegacyImages
tg:lhbr:239192,d:lh:234905,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239192,lhbr,e73_LegacyImages,image high resolution,48546f8d-e7db-5cd5-8b59-e34ccb634580,e73_LegacyImages
tg:lhbr:239193,d:lh:234904,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239193.tif,lhbr,e73_LegacyImages,image high resolution,9499520f-19c4-57de-800b-23848c7aff47,e73_LegacyImages
tg:lhbr:239194,d:lh:234902,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239194.tif,lhbr,e73_LegacyImages,image high resolution,bcc63d93-cad0-590c-b306-c5ab27591226,e73_LegacyImages
tg:lhbr:239195,d:lh:234901,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239195.tif,lhbr,e73_LegacyImages,image high resolution,89553053-d501-53c5-86b1-0bce1778a779,e73_LegacyImages
tg:lhbr:239196,d:lh:234903,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239196.tif,lhbr,e73_LegacyImages,image high resolution,fbdad2ea-33a4-5c58-91ed-5a84f1b34daa,e73_LegacyImages
tg:lhbr:239197,d:lh:234891,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239197.tif,lhbr,e73_LegacyImages,image high resolution,91984d29-5bab-57bb-876d-b9a8126e14b0,e73_LegacyImages
tg:lhbr:239198,d:lh:234906,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239198,lhbr,e73_LegacyImages,image high resolution,415992c0-9816-57b6-8c05-4c62fa7e06a3,e73_LegacyImages
tg:lhbr:239200,d:lh:234890,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239200,lhbr,e73_LegacyImages,image high resolution,fea9c4ad-9b13-515a-92ba-fba38fa7fe94,e73_LegacyImages
tg:lhbr:239201,d:lh:234889,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239201,lhbr,e73_LegacyImages,image high resolution,01935a18-de5a-53a2-9023-9bf42db0af59,e73_LegacyImages
tg:lhbr:239202,d:lh:234892,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239202,lhbr,e73_LegacyImages,image high resolution,d08e2256-4b6e-55b5-bd6b-b7a9eb4a1d49,e73_LegacyImages
tg:lhbr:239203,d:lh:234898,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239203,lhbr,e73_LegacyImages,image high resolution,6ab737d9-d1a3-59d3-a9da-ff069559c3ed,e73_LegacyImages
tg:lhbr:239204,d:lh:234886,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239204,lhbr,e73_LegacyImages,image high resolution,58d65043-0101-52da-9f9d-156a0c7d843f,e73_LegacyImages
tg:lhbr:239205,d:lh:234885,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239205,lhbr,e73_LegacyImages,image high resolution,7b1365c2-5ee3-5c0f-8bf2-36352fad856d,e73_LegacyImages
tg:lhbr:239206,d:lh:234888,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239206,lhbr,e73_LegacyImages,image high resolution,3a134cd2-20f2-5751-bc47-187eb8fd4475,e73_LegacyImages
tg:lhbr:239207,d:lh:234887,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239207,lhbr,e73_LegacyImages,image high resolution,e1feaed3-ee1c-5cf3-abec-687873c247f7,e73_LegacyImages
tg:lhbr:239208,d:lh:234900,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239208,lhbr,e73_LegacyImages,image high resolution,bb55e3d0-f94b-5b60-9d1b-b44cca05cf24,e73_LegacyImages
tg:lhbr:239209,d:lh:234899,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239209.tif,lhbr,e73_LegacyImages,image high resolution,d7a676c3-f0aa-5021-9cc2-956951880048,e73_LegacyImages
tg:lhbr:239210,d:lh:234896,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239210,lhbr,e73_LegacyImages,image high resolution,33aa8466-4750-5108-83e5-590669fe5fa3,e73_LegacyImages
tg:lhbr:239211,d:lh:234897,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239211.tif,lhbr,e73_LegacyImages,image high resolution,8e0b6858-cd40-5c5f-bdeb-1fef6a3a5a9b,e73_LegacyImages
tg:lhbr:239212,d:lh:234907,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239212.tif,lhbr,e73_LegacyImages,image high resolution,d97d4ed7-ee25-5acb-9c18-eb263da5df50,e73_LegacyImages
tg:lhbr:239213,d:lh:234895,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239213,lhbr,e73_LegacyImages,image high resolution,c7ecfc83-a313-5660-b737-783e3fd880dd,e73_LegacyImages
tg:lhbr:239214,d:lh:234893,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239214.tif,lhbr,e73_LegacyImages,image high resolution,200895eb-dd99-513c-99ca-93bed36d558b,e73_LegacyImages
tg:lhbr:239215,d:lh:234894,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239215,lhbr,e73_LegacyImages,image high resolution,8ae8db7a-e01d-5634-9931-656c9edb59c3,e73_LegacyImages
tg:lhbr:239291,d:lh:227124,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/L499_Ley_Gerd_de/tg_lhbr_239291.tif,lhbr,e73_LegacyImages,image high resolution,5a673a01-4873-5cf2-a95b-ca900da2dab8,e73_LegacyImages
tg:lhbr:239408,d:lh:210260,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/P_/P987_Pijpkruid/tg_lhbr_239408.tif,lhbr,e73_LegacyImages,image high resolution,e4d63529-44de-5765-b9f3-cb1d37f4aa23,e73_LegacyImages
tg:lhbr:239412,d:lh:187498,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S314_Schepens_Jan/tg_lhbr_239412.tif,lhbr,e73_LegacyImages,image high resolution,8b6e1b9c-f39c-5220-b371-115ea6cbc07f,e73_LegacyImages
tg:lhbr:239436,d:lh:222579,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/D_/D125_Daisne_Johan/tg_lhbr_239436,lhbr,e73_LegacyImages,image high resolution,ff7abc26-fb8d-5790-b374-db4a361d2212,e73_LegacyImages
tg:lhbr:239441,d:lh:222344,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/MM73_Musical_Koninklijk_Ballet_van_Vlaanderen/tg_lhbr_239441,lhbr,e73_LegacyImages,image high resolution,14600843-889a-54e2-a0ab-19231d5ddfeb,e73_LegacyImages
tg:lhbr:239442,d:lh:222343,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/MM73_Musical_Koninklijk_Ballet_van_Vlaanderen/tg_lhbr_239442,lhbr,e73_LegacyImages,image high resolution,2014db46-8fc2-5d43-9904-3d80ceaa053e,e73_LegacyImages
tg:lhbr:239443,d:lh:222356,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G3978_Gils_Gust/Archief/tg_lhbr_239443,lhbr,e73_LegacyImages,image high resolution,b8611c23-8086-5f64-94df-cd8a561092c5,e73_LegacyImages
tg:lhbr:239444,d:lh:222355,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G3978_Gils_Gust/Archief/tg_lhbr_239444.tif,lhbr,e73_LegacyImages,image high resolution,5212bb5f-9249-5d89-990f-e65ec0c2996e,e73_LegacyImages
tg:lhbr:239445,d:lh:222354,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G3978_Gils_Gust/Archief/tg_lhbr_239445.tif,lhbr,e73_LegacyImages,image high resolution,6b6f51f7-5037-5de2-ae08-8e74e9effc20,e73_LegacyImages
tg:lhbr:239447,d:lh:222596,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/GG10_Goethem_Nicole_van/tg_lhbr_239447,lhbr,e73_LegacyImages,image high resolution,65753a6f-ec8a-5944-a438-56ac1b866f92,e73_LegacyImages
tg:lhbr:239448,d:lh:222595,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/GG10_Goethem_Nicole_van/tg_lhbr_239448.tif,lhbr,e73_LegacyImages,image high resolution,669ee908-d37c-59a4-beee-1bac2638c3a3,e73_LegacyImages
tg:lhbr:239450,d:lh:222898,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G395_Gilliams_Maurice/tg_lhbr_239450,lhbr,e73_LegacyImages,image high resolution,4f10043e-5a39-55cd-a7e3-5a1cd63ce147,e73_LegacyImages
tg:lhbr:239451,d:lh:223542,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239451,lhbr,e73_LegacyImages,image high resolution,69092e38-6c58-5d30-99b4-ee583b85fa3a,e73_LegacyImages
tg:lhbr:239452,d:lh:223543,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239452,lhbr,e73_LegacyImages,image high resolution,a7e056b4-322c-554c-ab7e-a23c2c11906c,e73_LegacyImages
tg:lhbr:239453,d:lh:223544,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239453,lhbr,e73_LegacyImages,image high resolution,fb7bd424-403b-50eb-aa32-bdf9fd4c6ccd,e73_LegacyImages
tg:lhbr:239454,d:lh:223545,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239454.tif,lhbr,e73_LegacyImages,image high resolution,035ccd70-00fc-53e9-811d-31d7ab454026,e73_LegacyImages
