ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
ad127f93-6eb0-5a22-849f-dc738ab039cf,tg:lhbr:24496,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
825ba6b7-40cf-523c-b128-ab2ed918ccee,tg:lhbr:56275,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
2cff6882-f4ca-5f0c-81ca-c463ba2bfae3,tg:lhbr:63328,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
e54aa8a4-e805-58df-9c23-995ef0aa86fc,tg:lhbr:53453,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
e9c2a13c-6bef-5f86-bc93-07b09032cc69,tg:lhbr:154597,e73_LegacyInformationMerged,1,42,brgr,42 brgr,groepsbeschrijving,False
445d3642-ee9f-5a68-a7a8-48281f1100f5,tg:lhbr:183252,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
8658e165-dc20-55fb-9de6-42fb07655fdd,tg:lhbr:52031,e73_LegacyInformationMerged,1,46,brgr,46 brgr,groepsbeschrijving,False
66e3d066-44e3-5ca1-ab6e-257b7d16a552,tg:lhbr:273954,e73_LegacyInformationMerged,1,7,brin,7 brin,groepsbeschrijving,False
b4803a6b-cdba-5817-86b5-0374a978ca3f,tg:lhbr:55077,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
d0a6342c-12ac-57ee-ab1b-7c0f2979f681,tg:lhbr:61420,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
d2259259-c052-53d8-9841-f4be981d5b16,tg:lhbr:158466,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
589c510f-02be-50f6-8354-dabcc36a6c19,tg:lhbr:234773,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
fab98502-1114-528b-bac8-4a804342797c,tg:lhbr:217163,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
b9ac79bf-66f4-52b1-8be1-124ca4839d2a,tg:lhbr:287070,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b42f5648-375b-54a5-9741-bd02244be429,tg:lhbr:62632,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
f2d9728f-2003-5e30-b5c3-75bb6b9ddafe,tg:lhbr:63338,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
fb69f79c-0b35-5faa-8e88-aaab21d2bbc4,tg:lhbr:61558,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1b21d018-2999-57fa-b1ad-12034cd77f5b,tg:lhbr:279460,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
e73cf90b-b9fa-5dd3-bf42-fcf093407901,tg:lhbr:229199,e73_LegacyInformationMerged,1,44,brgr,44 brgr,groepsbeschrijving,False
e3225869-58ae-5200-9914-fe3f1bf81b7b,tg:lhbr:287084,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6f7c1aae-dde2-53c0-9a97-bf12a0309d77,tg:lhbr:224586,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
976c7b0d-be05-5a0b-a6b0-6b5ec8ebaa4e,tg:lhbr:60847,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7268ab1b-f129-5f69-96d0-a946266836e3,tg:lhbr:247516,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
b9781fb6-d38a-5605-8568-06dbbf3eb3ac,tg:lhbr:109519,e73_LegacyInformationMerged,1,41,brgr,41 brgr,groepsbeschrijving,False
e67d8588-5702-5055-8cb5-8254942ec6c8,tg:lhbr:90337,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
26ad899d-62b6-512b-81c1-5f33294b8fb0,tg:lhbr:17063,e73_LegacyInformationMerged,1,58,brgr,58 brgr,groepsbeschrijving,False
7f89e1b1-d6aa-5616-803c-a7627a660fed,tg:lhbr:228467,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
16df5c7f-b8ee-5ddb-8334-52d6d4214dc0,tg:lhbr:27718,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
443056de-3c31-5f42-a353-57daf0657f76,tg:lhbr:168291,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
1d68295f-9cff-5764-ad58-bed6b4eaf655,tg:lhbr:178090,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
28ff5fd7-e7ae-54e9-bcba-cf6a7d675416,tg:lhbr:240550,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
380a03ed-4a4a-5f9f-8a7d-4acc23d13856,tg:lhbr:284296,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
a97f5c40-8f98-59b9-a61b-9aacc1d539e9,tg:lhbr:29878,e73_LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
25592f4a-c820-51ce-9883-48d01a763800,tg:lhbr:246985,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
2256188c-89b6-5aa2-a64e-22f1ed101e62,tg:lhbr:69771,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
42781ffe-0ca0-523b-ad49-b5b768f30703,tg:lhbr:148683,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d35acf65-6f01-53a8-8811-8b20f69f0ffb,tg:lhbr:60857,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
1279addf-b880-5f43-bc29-080c5e241b70,tg:lhbr:116583,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
1efd8222-0d96-5c0e-8996-1ccdae186d95,tg:lhbr:271649,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
ad253c04-2f0f-5482-a8c4-764e03a39771,tg:lhbr:275565,e73_LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
22341b45-77fa-5a37-b752-fbfdb8f0901a,tg:lhbr:30437,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
213aaf08-dd82-5ef2-a22e-cb1f77a18a56,tg:lhbr:287094,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4f098c12-8cf7-56da-89fe-a0ad53c5ef57,tg:lhbr:27670,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
d0b8b9dd-6ca3-5730-98a8-42acafb98f4c,tg:lhbr:174161,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
76ffeca9-9e8d-5192-975f-2c88de4a62e4,tg:lhbr:240540,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
11166371-4254-5ef8-bd2b-0ae547a7cc75,tg:lhbr:5652,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
a1b4f576-580b-55c0-8fc9-79acbfebc294,tg:lhbr:246995,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
7f02fa51-7e62-566a-a924-1b00a899c422,tg:lhbr:24462,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
6fc139e0-b624-521e-a448-fac003d934c0,tg:lhbr:109509,e73_LegacyInformationMerged,1,145,brgr,145 brgr,groepsbeschrijving,False
4d742fd8-02c5-546d-97d1-9264fac4daac,tg:lhbr:6538,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
5c3862fe-016b-57b7-b1c0-2ec8e9daae09,tg:lhbr:243117,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
a316e843-f0e6-5a48-8cf6-1c5a7847b074,tg:lhbr:16244,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
3a464951-302c-50c8-9a79-4ba9b54c8d41,tg:lhbr:260707,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
986bb02d-35cc-5dc4-8848-670f7a214d22,tg:lhbr:61281,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0511613c-5199-5461-963f-ba45bb902c74,tg:lhbr:62872,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3408a452-6f45-5d9c-9527-e85afecdc838,tg:lhbr:133903,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
14600843-889a-54e2-a0ab-19231d5ddfeb,tg:lhbr:239441,e73_LegacyInformationMerged,1,4,brin,4 brin,groepsbeschrijving,False
b725a700-5b73-551d-b333-f0df4b7ba6a7,tg:lhbr:58345,e73_LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
1a576434-3969-59fd-b369-52d105dcda00,tg:lhbr:120868,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
8e3eb2b8-ea62-53ac-b5ad-cd1265eeadbb,tg:lhbr:151478,e73_LegacyInformationMerged,1,41,brgr,41 brgr,groepsbeschrijving,False
10bab2e8-e0aa-5cf1-9196-30c1557b8242,tg:lhbr:273714,e73_LegacyInformationMerged,1,0,,0 nan,groepsbeschrijving,False
3d35b321-c5be-59e3-b14c-bb2f387d9d1e,tg:lhbr:264553,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
32cdedf8-2695-5834-9d5c-999658a24074,tg:lhbr:230386,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
881c75ee-93c6-59c1-87a6-946eea4e7bc7,tg:lhbr:63599,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
c9bcb15f-bae1-5b23-bfd2-ca7ab1742699,tg:lhbr:62093,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
37c81b55-a6eb-5329-8c8a-4bfd05ded78f,tg:lhbr:93760,e73_LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
c8b6d7cc-7458-5664-9561-24efa50938da,tg:lhbr:81301,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
1cbe51ce-0aab-5df4-893c-b251a1656aa8,tg:lhbr:133913,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
f8e0821b-55fa-5a51-8b5d-c17e2f1e9d0a,tg:lhbr:267751,e73_LegacyInformationMerged,1,15,brin,15 brin,groepsbeschrijving,False
da2b9398-1481-566e-a7cd-3412b777384a,tg:lhbr:143009,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
b0554210-b85d-54a3-b719-d060b0593472,tg:lhbr:155744,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
f85ae82d-98ba-5fa1-9852-71d8dd03e482,tg:lhbr:147325,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
11b76b32-cf2a-54de-a73d-069bafa99bdc,tg:lhbr:243107,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
a1673969-1d7e-52da-8a6a-b2de360ee68f,tg:lhbr:61291,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
16853bed-bb4e-5cf6-9e1a-4a3f14a7d00d,tg:lhbr:62862,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
033528f7-f7d7-5a4b-b546-ce42d131d625,tg:lhbr:260717,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
cf17baf0-ceb2-5f84-809e-0d9bef2dc57a,tg:lhbr:63589,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
efc2dad0-cde4-51dd-a37d-b807b3a042f0,tg:lhbr:244039,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
02590b23-e824-5ad0-b729-509be58692c6,tg:lhbr:97534,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
b9c6de3f-ebf4-568b-a069-aa6b6627ecbb,tg:lhbr:238023,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
a4ceb852-ae85-5572-9a2c-08e32dba6f54,tg:lhbr:271164,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
60aec1e1-9996-50ed-a10e-c8a2e9d54057,tg:lhbr:80773,e73_LegacyInformationMerged,1,33,brgr,33 brgr,groepsbeschrijving,False
00b43298-e9c2-5a62-a83a-a2cc838467a8,tg:lhbr:62083,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
d1add661-98d9-5401-a089-80fe11c6343f,tg:lhbr:175346,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
7c61e5b0-19c6-5987-a803-c355b492cd44,tg:lhbr:90572,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
44bd65b8-30a0-57a0-9c9d-c610e032441e,tg:lhbr:230396,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
60508187-d9b3-595f-bcf5-7961b33a19f0,tg:lhbr:286924,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b3252a22-d79f-55e8-ba18-9c37376ca296,tg:lhbr:253070,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
7505eb41-ecf1-5104-989f-cbd4b8a29e12,tg:lhbr:183795,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
e5506964-920e-51af-aea0-09ff6f888970,tg:lhbr:128122,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
db62658d-fd70-5f96-8263-0e292566fecd,tg:lhbr:130096,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
5bbf6ddf-534a-5f83-a3cf-902fd41dd64c,tg:lhbr:66838,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
29813bd7-98b1-50bd-b59c-fbc2c13dba03,tg:lhbr:50396,e73_LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
4b22fbc5-f0ef-5ea4-a7a2-c4db304bd141,tg:lhbr:231492,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
9d14a8d4-6dfe-541a-a734-0b55b1838512,tg:lhbr:61906,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ac7f5868-7b55-506d-953b-85f93d1974ce,tg:lhbr:271212,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
2ff63ecc-1cd7-57cb-a526-45c4cfc0cc5a,tg:lhbr:97642,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
183ee38c-19c7-5e62-a47f-21b8dce804a4,tg:lhbr:153006,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
4c1e74ee-458c-51e4-84dc-a31bf1db67a1,tg:lhbr:282381,e73_LegacyInformationMerged,1,16,brin,16 brin,groepsbeschrijving,False
576b9681-4f85-536d-8f4e-2e59dc8b6ce9,tg:lhbr:229536,e73_LegacyInformationMerged,1,46,brgr,46 brgr,groepsbeschrijving,False
9e9b6760-011a-56a5-89bc-0646fea26c2e,tg:lhbr:286934,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
40dfc588-55c6-5584-835a-0ccdba67a8c9,tg:lhbr:1135,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
a2c16770-97bb-58d5-a8c5-d37ee4098b7a,tg:lhbr:144251,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
f75abeeb-074d-5577-a666-a9c83eea38ef,tg:lhbr:242613,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
e50e42a9-19be-51af-9c17-1419fef67c02,tg:lhbr:86159,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
1a004929-c45b-5906-9782-ed9ccff32b37,tg:lhbr:247035,e73_LegacyInformationMerged,1,37,brgr,37 brgr,groepsbeschrijving,False
6b953371-55d8-5f61-a43c-12753f4b3afb,tg:lhbr:271202,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
239fd09a-e20b-5aa4-86f5-366aa6489827,tg:lhbr:61916,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4c4fcb9e-ba1a-519b-aa6c-133b8491f1bd,tg:lhbr:100685,e73_LegacyInformationMerged,1,33,brgr,33 brgr,groepsbeschrijving,False
d2096244-02bf-54e5-9e69-1da1241e36ca,tg:lhbr:215491,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
eef4f828-b53b-5c8a-bc9d-42f0ca8c5a61,tg:lhbr:107867,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
ad119e99-9b53-577f-8d2c-7464a9eac878,tg:lhbr:213844,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
1484c93a-a745-5add-862e-f0431a8d69d3,tg:lhbr:236281,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
9f193910-9243-50ce-a492-862e676b0618,tg:lhbr:283957,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
bfbfa1fd-7e30-56f1-b4d2-267262ec6451,tg:lhbr:224798,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
4be69a17-92fa-531c-b73f-4673ae51a115,tg:lhbr:63933,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4e90c89b-b9fa-5c3a-8e1f-2a08bbcb88ff,tg:lhbr:289463,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
1c0eed9d-0c9f-58b1-92f0-d07b5e2213c4,tg:lhbr:26174,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
836cf68e-1acd-5cc9-b926-a58b23b919e1,tg:lhbr:205680,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
c7247270-70f9-5b71-a7eb-de5e37f92435,tg:lhbr:275603,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
794a3ff6-321e-5366-a8f8-57dd2e661927,tg:lhbr:150451,e73_LegacyInformationMerged,1,45,brgr,45 brgr,groepsbeschrijving,False
e8fa59a7-07a7-5254-b10a-497fbfc099b6,tg:lhbr:57595,e73_LegacyInformationMerged,1,42,brgr,42 brgr,groepsbeschrijving,False
3e6d7a8b-4180-5067-83d5-c0c98f1db98f,tg:lhbr:107877,e73_LegacyInformationMerged,1,31,brgr,31 brgr,groepsbeschrijving,False
a0819c78-abef-5b00-9004-8901c85ca426,tg:lhbr:63923,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6e0f2b79-0282-5428-9764-f06a8a36b30d,tg:lhbr:289473,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
a29aafaa-f107-537b-882a-ce06d68d882e,tg:lhbr:154605,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
0b3d9b66-1f99-5da9-a039-4abaa92bed2f,tg:lhbr:277882,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
e4035e92-2fb2-5708-9247-dbf2c359ff8f,tg:lhbr:150529,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
62e7f882-bba9-5bcb-94fa-0b810e301fb6,tg:lhbr:276395,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
54a8ed07-ca1b-511d-9a21-6c293283a33f,tg:lhbr:62234,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
d9da25e6-27a2-56c6-bbdf-ee02f4f2ae27,tg:lhbr:287476,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
983b9805-04fe-58ac-a3d2-38997810c66f,tg:lhbr:213649,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
9e162898-6807-5aa1-b210-66fb1fd9d9ef,tg:lhbr:76261,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
c267f024-8f05-5e6e-92b1-9ccd3c7dc0b1,tg:lhbr:172956,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
c2e328ad-794b-5e66-8eeb-c1a9510f9be4,tg:lhbr:61026,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
e9fe26fa-d41a-5e19-82dd-561f36b0eff5,tg:lhbr:55471,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
d3c986f5-e820-5e02-952f-28c5cebafa5f,tg:lhbr:202142,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
512a212b-3f8f-5243-9d44-edf9265d5061,tg:lhbr:118798,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
302084d7-f83d-5a46-b205-b6405de0cdec,tg:lhbr:63646,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
631ff937-b68d-50cf-9792-de632e5afa6f,tg:lhbr:228874,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
60bc4521-36e3-533b-b0ce-7af59f78c01b,tg:lhbr:62224,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2e8d5311-9cac-5eab-a992-465ea1032540,tg:lhbr:201340,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
dd7e4b69-9c8f-51f9-bf6b-8c869776f335,tg:lhbr:213721,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
30dc8527-4319-56d9-b41e-27a01419f408,tg:lhbr:63656,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
1ba44cdb-9b6a-5a3a-b2e4-1695919ff248,tg:lhbr:203458,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
33e2c11f-4927-52ce-a322-070a10aee24c,tg:lhbr:217575,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
8e0564ff-b6d5-594c-bcd2-e679c79c7753,tg:lhbr:213659,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
5b8b087f-cf65-5438-913f-2422b368990b,tg:lhbr:287466,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
39ada268-a4ca-5c89-a086-94b83b9a49a7,tg:lhbr:223122,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
c94c297b-d0ab-51a8-bd9a-3324b05051e2,tg:lhbr:27282,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
255ce27a-2d9f-5bd7-8b8b-ed7df0a86574,tg:lhbr:290621,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
e8b86541-7211-59d5-874f-ea16cdc760c4,tg:lhbr:61036,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
438d73ea-7373-52f9-b315-bdd3857aa590,tg:lhbr:239852,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
da2d2d90-aa54-5bab-9892-bce472e5305c,tg:lhbr:67247,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
c2a98fb5-6c89-5ba9-9101-953859ca38d2,tg:lhbr:277953,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
0c098a21-a0ae-5659-9897-f6c4d89e25d4,tg:lhbr:62461,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
a505b72f-e2b3-55bf-bc6f-7e00ef4daa59,tg:lhbr:218822,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
ce8448bb-26a6-5f8c-8ca9-85c7d27c1501,tg:lhbr:83962,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
9668f921-6d11-5afb-87e0-2b01c44a6c56,tg:lhbr:133468,e73_LegacyInformationMerged,1,35,brgr,35 brgr,groepsbeschrijving,False
4efee811-c390-5ccd-bafe-616ea3af6d77,tg:lhbr:60379,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
b0407950-6a9e-53a3-a799-00a2191a7418,tg:lhbr:61673,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
02702646-f94c-5039-a270-d907afea702b,tg:lhbr:139824,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
1f33a0d4-ec6e-5523-aacc-b1c19206767c,tg:lhbr:242976,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
644f5ca2-b9d5-56e2-a344-f6079f1f91dd,tg:lhbr:62519,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1083cec3-6ca3-5f5e-b969-2c3bf2784302,tg:lhbr:214132,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
ea27b0f5-c588-5ce1-a4aa-30262ea975ab,tg:lhbr:67257,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
9dd0e597-a03d-5db8-be49-5c45a29c0a2c,tg:lhbr:145956,e73_LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
fda3c64c-9985-5d03-bb43-241562862222,tg:lhbr:271596,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f8c266a8-306b-5aa0-a010-9f3de16fe361,tg:lhbr:83972,e73_LegacyInformationMerged,1,67,brgr,67 brgr,groepsbeschrijving,False
41d3f075-4607-5275-b8cd-34b5986b2546,tg:lhbr:62471,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
470014e1-3698-52f8-8131-3757ff5b3fe9,tg:lhbr:132993,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
18c9f860-b978-5488-9c39-91f4fbd8f6b7,tg:lhbr:121161,e73_LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
6dc35625-9d82-5ec1-a56d-344e67b2f544,tg:lhbr:205639,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
ae4a0ac6-5a0b-5382-ab74-940a4524624d,tg:lhbr:54646,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
8eff9df5-d4f2-5867-8df5-10ad5532e431,tg:lhbr:226029,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
5d119d59-a2b8-5a44-910e-0ce4d279c3a3,tg:lhbr:63003,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
60b70dcb-4b22-5822-b146-76e0a6ee8899,tg:lhbr:62509,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ea03419b-f109-505b-b631-ea38e60ad6d1,tg:lhbr:215540,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
1949431c-9752-58c4-a1ee-df419c2c7456,tg:lhbr:233576,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
