ResourceID,brocade.id,card,order,source_field,source_code,Condition State Note,Condition State Notes Language,Condition State Notes Type
7f78eef3-ba63-5dc0-867c-6e2eec59aa9e,tg:lhsc:871_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: lichtgrijze schimmel, langs linkerzijde, grote donkerrode vlekken</p>
</li>
<li>
<p>lacunes: onderkant rand, aantal kleine</p>
</li>
<li>
<p>schimmel</p>
</li>
<li>
<p>eerder reeds met plaaster aan de achterkant verstevigd</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: lichtgrijze schimmel, langs linkerzijde, grote donkerrode vlekken</p>
</li>
<li>
<p>lacunes: onderkant rand, aantal kleine</p>
</li>
<li>
<p>schimmel</p>
</li>
<li>
<p>eerder reeds met plaaster aan de achterkant verstevigd</p>
</li>
</ul>
",Nederlands,condition/examination description
c8e76e38-5439-5452-83bd-4441a97e012e,tg:lhsc:919_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: lichtbruine vlekjes, schimmel</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: door schaven</p>
</li>
</ul>
<p>(24/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: lichtbruine vlekjes, schimmel</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: door schaven</p>
</li>
</ul>
<p>(24/08/2001)</p>
",Nederlands,condition/examination description
14b4c4f1-63a0-5eee-a8dd-63ca3c7a2a35,tg:lhsc:861_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine witte vlekjes, rechterwang, neus, onder het wapenschild</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine witte vlekjes, rechterwang, neus, onder het wapenschild</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
5397969a-f7fd-5a4c-add1-b684c1346001,tg:lhsc:704_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>barsten:</p>
</li>
<li>
<p>krassen:</p>
</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>
<p>barsten:</p>
</li>
<li>
<p>krassen:</p>
</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
b3f66c0d-2dbf-5bc4-92e1-2df389ca10ff,tg:lhsc:714_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine bruine, linksboven en onderaan, zwarte vegen</p>
</li>
</ul>
<p>(21/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine bruine, linksboven en onderaan, zwarte vegen</p>
</li>
</ul>
<p>(21/08/2001)</p>
",Nederlands,condition/examination description
738fcca6-b49e-57c9-930d-1111e7f32739,tg:lhsc:9452_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>grote barst bovenaan links</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>grote barst bovenaan links</p>
</li>
</ul>
",Nederlands,condition/examination description
4c2fc564-3c08-5382-a334-f904f22faabd,tg:lhsc:410_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte vlekjes, achteraan</p>
</li>
<li>
<p>lacunes; aan de rand</p>
</li>
<li>
<p>krassen</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte vlekjes, achteraan</p>
</li>
<li>
<p>lacunes; aan de rand</p>
</li>
<li>
<p>krassen</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>lichte afschilfering van de afwerkingslaag</li>
</ul>
","<ul>
<li>lichte afschilfering van de afwerkingslaag</li>
</ul>
",Nederlands,condition/examination description
dfd5feb7-9ff8-56cc-9ff0-47c366fab3d3,tg:lhsc:766_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
652d7d74-f692-5498-8d29-8b255d568961,tg:lhsc:776_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: links vooraan, linkervoet, rand palet, achterzijde boek, linkerrand</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: verscheidene plaatsen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: verspreid over beeld</p>
</li>
</ul>
<p>(08/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: links vooraan, linkervoet, rand palet, achterzijde boek, linkerrand</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: verscheidene plaatsen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: verspreid over beeld</p>
</li>
</ul>
<p>(08/09/2001)</p>
",Nederlands,condition/examination description
d06f48be-0b0d-5493-85b3-450751344c20,tg:lhsc:813_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: linker en reschterzijde basis</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(...)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: linker en reschterzijde basis</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(...)</p>
",Nederlands,condition/examination description
eb368209-c923-52e3-bc93-dac9da77a7c7,tg:lhsc:803_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: een in het haar</p>
</li>
</ul>
<p>(31/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: een in het haar</p>
</li>
</ul>
<p>(31/08/2001)</p>
",Nederlands,condition/examination description
0e9f14e2-703d-58fa-bcb3-dec6df2081f5,tg:lhsc:1011_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechts onderaan</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechts onderaan</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
22dc914e-5496-56e5-bac3-6b4daeee9b0a,tg:lhsc:1169_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil: veel</p>
</li>
<li>
<p>vlekken: groene verf op de linkerkraagrand</p>
</li>
<li>
<p>barsten: groene vleken, rode en groene streep op de neus</p>
</li>
<li>
<p>lacunes: stootschade onder vooraan</p>
</li>
<li>
<p>krassen: neus</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil: veel</p>
</li>
<li>
<p>vlekken: groene verf op de linkerkraagrand</p>
</li>
<li>
<p>barsten: groene vleken, rode en groene streep op de neus</p>
</li>
<li>
<p>lacunes: stootschade onder vooraan</p>
</li>
<li>
<p>krassen: neus</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
be42dc17-326e-58e7-8452-128694adcd96,tg:lhsc:1001_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bic streep op kin</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bic streep op kin</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
4582d766-1007-53fb-a853-62b4135fb1f7,tg:lhsc:1242_#1,e22_Conditions,2,note.lhconditie,"<p>Goed. (22/05/2003)</p>
","<p>Goed. (22/05/2003)</p>
",Nederlands,condition/examination description
5e27e647-e029-514a-9971-663df96978a8,tg:lhsc:792_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: basis, r-achter</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: bovenaan hoofd</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: basis, r-achter</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: bovenaan hoofd</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
18a3c4de-59ae-54fc-87a5-b7fc0b3bc11c,tg:lhsc:936_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: haar</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: in het haar</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: haar</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: in het haar</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
1e251bfb-b8fe-5f63-b32e-2701e285c76e,tg:lhsc:926_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>lacunes: kleine, grotere rechterzijde v.d. rand</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>lacunes: kleine, grotere rechterzijde v.d. rand</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
498d239c-baa9-53ae-8342-a917ae856701,tg:lhsc:1619_#1,e22_Conditions,2,note.lhconditie,"<p>goed 9/09/2003</p>
","<p>goed 9/09/2003</p>
",Nederlands,condition/examination description
aa6a1cf3-2297-5941-9004-aa0b47bbca0d,tg:lhsc:1134_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bruine en zwarte vlekken</p>
</li>
<li>
<p>barsten: rechterrevers</p>
</li>
<li>
<p>lacunes: rechtsvooraan en rechtsachteraan v.d.basis, randen, in het<br />
aangezidcht</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: craculeren verflaag, kleine lacunes</p>
</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bruine en zwarte vlekken</p>
</li>
<li>
<p>barsten: rechterrevers</p>
</li>
<li>
<p>lacunes: rechtsvooraan en rechtsachteraan v.d.basis, randen, in het<br />
aangezidcht</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: craculeren verflaag, kleine lacunes</p>
</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
561bfeea-d260-550e-bed8-7d3f23a43e8d,tg:lhsc:1124_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechtsonder</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(04/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechtsonder</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(04/09/2001)</p>
",Nederlands,condition/examination description
67192de2-0812-5ee2-9da3-f801d9502725,tg:lhsc:57_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: rechterschouder</p>
</li>
<li>
<p>lacunes: schram op het voorhoofd</p>
</li>
</ul>
<p>(30/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: rechterschouder</p>
</li>
<li>
<p>lacunes: schram op het voorhoofd</p>
</li>
</ul>
<p>(30/09/2001)</p>
",Nederlands,condition/examination description
acefac5a-463a-5b57-9ebc-82dad81b6b4e,tg:lhsc:1156_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: druipers, voorkant</p>
</li>
<li>
<p>lacunes: in opp. van rechterschouder</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: druipers, voorkant</p>
</li>
<li>
<p>lacunes: in opp. van rechterschouder</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
69e662ea-6ea6-50b2-a442-2744fc78bfc2,tg:lhsc:1146_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: voor en achteraan op sokkel, linkerschouder</p>
</li>
<li>
<p>krassen</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: voor en achteraan op sokkel, linkerschouder</p>
</li>
<li>
<p>krassen</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
85f0d82c-7478-558e-9aff-63cdedef84f7,tg:lhsc:1713_#1,e22_Conditions,3,note.lhconditie,"<p>Goed</p>
","<p>Goed</p>
",Nederlands,condition/examination description
8b67d90f-b61e-583a-ac7e-a55068e2223a,tg:lhsc:5749_#1,e22_Conditions,2,note.lhconditie,"<p>26/07/2005: Goed</p>
","<p>26/07/2005: Goed</p>
",Nederlands,condition/examination description
b22f57b1-3159-53da-8250-305a236eee36,tg:lhsc:944_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
c628e41e-d730-588c-9a6a-b6badf2297de,tg:lhsc:698_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>met potlood op het ooglid getekend</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine op het haar, okere onderlaag is<br />
zichtbaar (11/09/2001)</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>met potlood op het ooglid getekend</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine op het haar, okere onderlaag is<br />
zichtbaar (11/09/2001)</p>
</li>
</ul>
",Nederlands,condition/examination description
a41ba376-9129-5d67-b956-dd6492bd8d08,tg:lhsc:688_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine op linkerwenkbrauw</p>
</li>
</ul>
<p>(03/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine op linkerwenkbrauw</p>
</li>
</ul>
<p>(03/09/2001)</p>
",Nederlands,condition/examination description
c5e9684a-b840-5324-9c41-87aa11314977,tg:lhsc:1220_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechterkant</p>
</li>
<li>
<p>lacunes in de afwerkingslaag:</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechterkant</p>
</li>
<li>
<p>lacunes in de afwerkingslaag:</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
8a587de1-4ae6-5828-8840-b39997545306,tg:lhsc:895_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: veel lichtbruine schimmelvlekjes</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: veel lichtbruine schimmelvlekjes</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
9498a9ba-f7a6-555f-afc5-5addc63e7d9f,tg:lhsc:759_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
33b21f7c-e9c2-57b0-8b40-23d9ddb74f7c,tg:lhsc:749_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rand</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: rand</p>
</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rand</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: rand</p>
</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
8ee77f77-4f11-5832-8414-6004763a116d,tg:lhsc:1097_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte vlekken, achteraan</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: twee aan de rechterzijde</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte vlekken, achteraan</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: twee aan de rechterzijde</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
83d2e8d6-dfd5-5acc-b3d5-c78d9c66109f,tg:lhsc:1087_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
e7e48f65-c1ee-5259-93f6-a4321b1047c3,tg:lhsc:419_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: over het linkeroog naar het haar toe, stabiel</p>
</li>
<li>
<p>lacunes: recht vooraan, rechter en linkerzijde van de sokkel, achteraan</p>
</li>
</ul>
<p>(03/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: over het linkeroog naar het haar toe, stabiel</p>
</li>
<li>
<p>lacunes: recht vooraan, rechter en linkerzijde van de sokkel, achteraan</p>
</li>
</ul>
<p>(03/08/2001)</p>
",Nederlands,condition/examination description
c25745a1-32ef-5add-aab3-2697dd8bb6af,tg:lhsc:972_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: op neus, linkerwang, wenkbrauw, haarrand bovenaan</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: op neus, linkerwang, wenkbrauw, haarrand bovenaan</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
55f106da-97e7-58d1-b317-ee3b09879a2d,tg:lhsc:962_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: door verlijming vroegere breuk van pink</p>
</li>
<li>
<p>lacunes: aan de hoeken v/d basis</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>mogelijk schimmel</p>
</li>
</ul>
<p>(10/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: door verlijming vroegere breuk van pink</p>
</li>
<li>
<p>lacunes: aan de hoeken v/d basis</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>mogelijk schimmel</p>
</li>
</ul>
<p>(10/09/2001)</p>
",Nederlands,condition/examination description
31b573d9-838b-5f99-98fe-aed8e208ede0,tg:lhsc:1216_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(27/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(27/08/2001)</p>
",Nederlands,condition/examination description
1892f558-3db9-58e9-8aff-488f1c433bf7,tg:lhsc:1206_#1,e22_Conditions,2,note.lhconditie,"<p>11/09/2001:</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: drie ontbrekende letters (hersteld)</p>
</li>
<li>
<p>degradatie van de materie: van het textiel</p>
</li>
</ul>
<p>05/03/2007: 1 letter L van de tweede reeks luisteren (wit) is verdwenen). Er<br />
werd door het Letterenhuis een nieuwe L in zuurvrij karton aangebracht.</p>
","<p>11/09/2001:</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: drie ontbrekende letters (hersteld)</p>
</li>
<li>
<p>degradatie van de materie: van het textiel</p>
</li>
</ul>
<p>05/03/2007: 1 letter L van de tweede reeks luisteren (wit) is verdwenen). Er<br />
werd door het Letterenhuis een nieuwe L in zuurvrij karton aangebracht.</p>
",Nederlands,condition/examination description
2e799cd8-8646-546c-9fd9-7c4e256a2d14,tg:lhsc:1008_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte en grijze vlekken, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte en grijze vlekken, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
3ba99b86-8dbe-52cf-b3c9-7682c99fdce6,tg:lhsc:1170_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: schram achteraan</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: schram achteraan</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechtse oor</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: topje neus, verspreid over object</p>
</li>
</ul>
<p>(06/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechtse oor</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: topje neus, verspreid over object</p>
</li>
</ul>
<p>(06/09/2001)</p>
",Nederlands,condition/examination description
1617112d-ad25-5684-8366-bfa311851ef0,tg:lhsc:1981_#1,e22_Conditions,1,note.lhconditie,"<p>goed 3/11/2003</p>
","<p>goed 3/11/2003</p>
",Nederlands,condition/examination description
d064c2b8-f7ee-5d96-b54e-2ef06e14c55e,tg:lhsc:1160_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte waas op rug en linkerschouder (schimmel?)</p>
</li>
<li>
<p>lacunes: kleine op verschillende platsen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(31/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte waas op rug en linkerschouder (schimmel?)</p>
</li>
<li>
<p>lacunes: kleine op verschillende platsen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(31/08/2001)</p>
",Nederlands,condition/examination description
ccd8980e-7723-53c2-9807-bcc0e96178a9,tg:lhsc:1735_#1,e22_Conditions,2,note.lhconditie,"<p>Goed</p>
","<p>Goed</p>
",Nederlands,condition/examination description
90c08e2f-de52-5997-891f-34c80d7baa03,tg:lhsc:1112_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag.</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag.</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
b65ed5cf-fa59-5b44-a1da-902572bebce1,tg:lhsc:1102_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte vlek in het haar</p>
</li>
<li>
<p>zeer kleine lacunes</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001) (05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte vlek in het haar</p>
</li>
<li>
<p>zeer kleine lacunes</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001) (05/09/2001)</p>
",Nederlands,condition/examination description
f901d52e-54ab-5483-bdae-31670ce476e0,tg:lhsc:910_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>losliggende delen: linkerzijkant achteraan, klein stukje</p>
</li>
</ul>
<p>(22/08/2001)</p>
<p>09/02/2005: 1 Loszittend stukje aan de rechterzijkant en 1 aan de<br />
middenonderzijkant door loskoming van de verlijming.</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>losliggende delen: linkerzijkant achteraan, klein stukje</p>
</li>
</ul>
<p>(22/08/2001)</p>
<p>09/02/2005: 1 Loszittend stukje aan de rechterzijkant en 1 aan de<br />
middenonderzijkant door loskoming van de verlijming.</p>
",Nederlands,condition/examination description
a8b04a48-bb76-51c4-be78-fa1881424826,tg:lhsc:868_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: lichtbruine, schimmelvlekken</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: lichtbruine, schimmelvlekken</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
