ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,Image URL,Image Manifest,Image Manifest Type,Image URL Type,source_field,source_date,Restriction Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Material,Production Technique Type,Object Type,Document status
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/qa9bPxGjTdZGbSBTweUVldtn,https://dams.antwerpen.be/iiif/qa9bPxGjTdZGbSBTweUVldtn/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_UsageRestrictions,,,,,,,,begindatum,1900,permission required,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:497_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c483d37d-5051-566f-9f4a-e033ec8df3c0,Doos A.IV,,ink,handwriting,letters (correspondence),
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/F1aFJIjZqncFWSTm8PUvTWmZ#id,https://dams.antwerpen.be/iiif/F1aFJIjZqncFWSTm8PUvTWmZ#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:584_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c490df4f-030a-560f-b37d-976ef5d5bbc3,Doos A.IV,,ink,handwriting,letters (correspondence),
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/zORAoBYa7VfZdAiaaZb7s3Zc,https://dams.antwerpen.be/iiif/zORAoBYa7VfZdAiaaZb7s3Zc/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_UsageRestrictions,,,,,,,,begindatum,1895,permission required,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1527_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c497d88a-7819-5b08-aa73-8de8ee1384ca,Doos A.XI,,ink,handwriting,letters (correspondence),
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/8541efc9-8127-5738-b096-aecc64d37740"",""uri"":""/repositories/15/archival_objects/20385200"",""id"":""isad:mmb:37"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/O2X9cW6YFbrWIaHdxppbAaTY,https://dams.antwerpen.be/iiif/O2X9cW6YFbrWIaHdxppbAaTY/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_UsageRestrictions,,,,,,,,begindatum,1918,permission required,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2035_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,Doos A.XV,,ink,handwriting,postcards,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_Archives,1,,"dlod={""name"":""Correspondence II"",""ark"":""ark:/59511/x0/6371a7db-4bff-547d-accb-6e38f703fb3c"",""uri"":""/repositories/15/archival_objects/20385181"",""id"":""isad:mmb:18"",""capacity"":""Correspondence II"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/z1GbWXeKM3lqoqTXh6IsWloa,https://dams.antwerpen.be/iiif/z1GbWXeKM3lqoqTXh6IsWloa/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1094_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c51c9804-ebe5-5c7f-b05c-af4d0a90109d,Doos A.VIII,,ink,handwriting,letters (correspondence),
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/OAG8TESTDS99SfkpEeeeYfxl,https://dams.antwerpen.be/iiif/OAG8TESTDS99SfkpEeeeYfxl/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_UsageRestrictions,,,,,,,,begindatum,1900,permission required,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:160_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c5647964-d9ef-5494-8f59-cce632122e1d,Doos A.I,,ink,handwriting,letters (correspondence),
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/yItluVYnpReLfVTWPKFC7Xom#id,https://dams.antwerpen.be/iiif/yItluVYnpReLfVTWPKFC7Xom#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_UsageRestrictions,,,,,,,,begindatum,1890,open,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:963_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c56903da-7d57-535f-9ff1-e189c433e41e,Doos A.VII,,ink,handwriting,letters (correspondence),
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/WNqXVMVgSu8dpvFkit9viaWe,https://dams.antwerpen.be/iiif/WNqXVMVgSu8dpvFkit9viaWe/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_UsageRestrictions,,,,,,,,begindatum,1899,permission required,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1254_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c5708bac-3a24-5412-9e01-41291b2bb29c,Doos A.IX,,ink,handwriting,letters (correspondence),
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/4a049d11-bffa-5d76-9ccc-1e19d0da59c0"",""uri"":""/repositories/15/archival_objects/20385202"",""id"":""isad:mmb:39"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/X1UemkQTWKEflHKNZO3n2AXP,https://dams.antwerpen.be/iiif/X1UemkQTWKEflHKNZO3n2AXP/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_UsageRestrictions,,,,,,,,begindatum,1897,permission required,,,,,,,,,,
c57731b9-0da5-577b-884c-df6f4df4720e,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:315_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c57731b9-0da5-577b-884c-df6f4df4720e,Doos A.II,,ink,handwriting,letters (correspondence),
c57731b9-0da5-577b-884c-df6f4df4720e,tg:mmbbr:315_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c57731b9-0da5-577b-884c-df6f4df4720e,tg:mmbbr:315_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/I1cTYSWMcLoZlY87Wg30Moya#id,https://dams.antwerpen.be/iiif/I1cTYSWMcLoZlY87Wg30Moya#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c57731b9-0da5-577b-884c-df6f4df4720e,tg:mmbbr:315_#1,e22_UsageRestrictions,,,,,,,,begindatum,1892,open,,,,,,,,,,
c585f13d-5c5b-59a2-9baf-a5135bcb4e35,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2283_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c585f13d-5c5b-59a2-9baf-a5135bcb4e35,Doos A.XVII,,ink,handwriting,letters (correspondence),
c585f13d-5c5b-59a2-9baf-a5135bcb4e35,tg:mmbbr:2283_#1,e22_Archives,1,,"dlod={""name"":""Correspondence III"",""ark"":""ark:/59511/x0/bb6c0979-be3d-5a56-8736-c1057dab3bd4"",""uri"":""/repositories/15/archival_objects/20385182"",""id"":""isad:mmb:19"",""capacity"":""Correspondence III"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c585f13d-5c5b-59a2-9baf-a5135bcb4e35,tg:mmbbr:2283_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/BEfWWOvROODTThCdhqaOuI0u,https://dams.antwerpen.be/iiif/BEfWWOvROODTThCdhqaOuI0u/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c585f13d-5c5b-59a2-9baf-a5135bcb4e35,tg:mmbbr:2283_#1,e22_UsageRestrictions,,,,,,,,begindatum,1905,permission required,,,,,,,,,,
c59030d3-d370-507d-a11f-0e2210c38530,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1842_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c59030d3-d370-507d-a11f-0e2210c38530,Doos A.XIV,,ink,handwriting,letters (correspondence),
c59030d3-d370-507d-a11f-0e2210c38530,tg:mmbbr:1842_#1,e22_Archives,1,,"dlod={""name"":""Correspondence I"",""ark"":""ark:/59511/x0/47cc74ba-4ebd-5edf-9b51-2fb0c51e8ba1"",""uri"":""/repositories/15/archival_objects/20385180"",""id"":""isad:mmb:17"",""capacity"":""Correspondence I"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c59030d3-d370-507d-a11f-0e2210c38530,tg:mmbbr:1842_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/Q2ZNXUVTJPVRmQgVOJgu6axd,https://dams.antwerpen.be/iiif/Q2ZNXUVTJPVRmQgVOJgu6axd/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c59030d3-d370-507d-a11f-0e2210c38530,tg:mmbbr:1842_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
c5972223-5091-538b-ae52-694d58162ffd,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1815_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c5972223-5091-538b-ae52-694d58162ffd,Doos A.XIII,,ink,handwriting,letters (correspondence),
c5972223-5091-538b-ae52-694d58162ffd,tg:mmbbr:1815_#1,e22_Archives,1,,"dlod={""name"":""Correspondence I"",""ark"":""ark:/59511/x0/47cc74ba-4ebd-5edf-9b51-2fb0c51e8ba1"",""uri"":""/repositories/15/archival_objects/20385180"",""id"":""isad:mmb:17"",""capacity"":""Correspondence I"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c5972223-5091-538b-ae52-694d58162ffd,tg:mmbbr:1815_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/q1QVXIIHaWDqKMofFYhm3H0H,https://dams.antwerpen.be/iiif/q1QVXIIHaWDqKMofFYhm3H0H/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c5972223-5091-538b-ae52-694d58162ffd,tg:mmbbr:1815_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
c5a97a30-2510-5036-a9f0-a2d7e92ee5a8,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1221_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c5a97a30-2510-5036-a9f0-a2d7e92ee5a8,Doos A.IX,,ink,handwriting,letters (correspondence),
c5a97a30-2510-5036-a9f0-a2d7e92ee5a8,tg:mmbbr:1221_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/4a049d11-bffa-5d76-9ccc-1e19d0da59c0"",""uri"":""/repositories/15/archival_objects/20385202"",""id"":""isad:mmb:39"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c5a97a30-2510-5036-a9f0-a2d7e92ee5a8,tg:mmbbr:1221_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/hk7EbNQQPoSuAGGRcR2nHxOy,https://dams.antwerpen.be/iiif/hk7EbNQQPoSuAGGRcR2nHxOy/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c5a97a30-2510-5036-a9f0-a2d7e92ee5a8,tg:mmbbr:1221_#1,e22_UsageRestrictions,,,,,,,,begindatum,1914,permission required,,,,,,,,,,
c617f442-215d-5b79-b9b5-b3d5a4d159d3,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:768_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c617f442-215d-5b79-b9b5-b3d5a4d159d3,Doos A.VI,,ink,handwriting,letters (correspondence),
c617f442-215d-5b79-b9b5-b3d5a4d159d3,tg:mmbbr:768_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c617f442-215d-5b79-b9b5-b3d5a4d159d3,tg:mmbbr:768_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/P1UaEFiOigVURhiOaAiSZg9f,https://dams.antwerpen.be/iiif/P1UaEFiOigVURhiOaAiSZg9f/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c617f442-215d-5b79-b9b5-b3d5a4d159d3,tg:mmbbr:768_#1,e22_UsageRestrictions,,,,,,,,begindatum,1897,permission required,,,,,,,,,,
c62a18b1-ed1d-5259-855d-467af4a25e06,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1642_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c62a18b1-ed1d-5259-855d-467af4a25e06,Doos A.XII,,ink,handwriting,letters (correspondence),
c62a18b1-ed1d-5259-855d-467af4a25e06,tg:mmbbr:1642_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Jacques Lavalleye 1957"",""ark"":""ark:/59511/x0/59de7c73-dfba-5472-9d0e-b29240a663ff"",""uri"":""/repositories/15/accessions/15048500"",""id"":""tr:mmb:2"",""date"":""1957-01-01"",""granter"":""Jacques Lavalleye"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
c62a18b1-ed1d-5259-855d-467af4a25e06,tg:mmbbr:1642_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/b00fc718-5bea-5d3c-b919-b8505de83510"",""uri"":""/repositories/15/archival_objects/20385168"",""id"":""isad:mmb:5"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c62a18b1-ed1d-5259-855d-467af4a25e06,tg:mmbbr:1642_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/iPGmHMaxYIk8aYaeBhkXfCAJ,https://dams.antwerpen.be/iiif/iPGmHMaxYIk8aYaeBhkXfCAJ/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c62a18b1-ed1d-5259-855d-467af4a25e06,tg:mmbbr:1642_#1,e22_UsageRestrictions,,,,,,,,begindatum,1895,permission required,,,,,,,,,,
c62f71c6-9bba-5c12-abf9-e2d64c2dfe2d,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:779_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c62f71c6-9bba-5c12-abf9-e2d64c2dfe2d,Doos A.VI,,ink,handwriting,letters (correspondence),
c62f71c6-9bba-5c12-abf9-e2d64c2dfe2d,tg:mmbbr:779_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c62f71c6-9bba-5c12-abf9-e2d64c2dfe2d,tg:mmbbr:779_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/c29K95KTCxNjYBgY4pzcQCIw,https://dams.antwerpen.be/iiif/c29K95KTCxNjYBgY4pzcQCIw/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c62f71c6-9bba-5c12-abf9-e2d64c2dfe2d,tg:mmbbr:779_#1,e22_UsageRestrictions,,,,,,,,begindatum,1897,permission required,,,,,,,,,,
c669c7ed-cf77-568c-88a4-625da867c929,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1442_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c669c7ed-cf77-568c-88a4-625da867c929,Doos A.X,,ink,handwriting,letters (correspondence),
c669c7ed-cf77-568c-88a4-625da867c929,tg:mmbbr:1442_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
c669c7ed-cf77-568c-88a4-625da867c929,tg:mmbbr:1442_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/8541efc9-8127-5738-b096-aecc64d37740"",""uri"":""/repositories/15/archival_objects/20385200"",""id"":""isad:mmb:37"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c669c7ed-cf77-568c-88a4-625da867c929,tg:mmbbr:1442_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/H2gggrzteBZMdkQzkbOPGtIy,https://dams.antwerpen.be/iiif/H2gggrzteBZMdkQzkbOPGtIy/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c669c7ed-cf77-568c-88a4-625da867c929,tg:mmbbr:1442_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
c6707e20-3b71-531a-b63d-f1fd2bf11039,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:769_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c6707e20-3b71-531a-b63d-f1fd2bf11039,Doos A.VI,,ink,handwriting,letters (correspondence),
c6707e20-3b71-531a-b63d-f1fd2bf11039,tg:mmbbr:769_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c6707e20-3b71-531a-b63d-f1fd2bf11039,tg:mmbbr:769_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/zjsiSeERYSCVsFZFHva5floz,https://dams.antwerpen.be/iiif/zjsiSeERYSCVsFZFHva5floz/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c6707e20-3b71-531a-b63d-f1fd2bf11039,tg:mmbbr:769_#1,e22_UsageRestrictions,,,,,,,,begindatum,1897,permission required,,,,,,,,,,
c689e3a9-18c0-5336-8819-b7086c8c8b18,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1970_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c689e3a9-18c0-5336-8819-b7086c8c8b18,Doos A.XV,,ink,handwriting,postcards,
c689e3a9-18c0-5336-8819-b7086c8c8b18,tg:mmbbr:1970_#1,e22_Archives,1,,"dlod={""name"":""Correspondence II"",""ark"":""ark:/59511/x0/6371a7db-4bff-547d-accb-6e38f703fb3c"",""uri"":""/repositories/15/archival_objects/20385181"",""id"":""isad:mmb:18"",""capacity"":""Correspondence II"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c689e3a9-18c0-5336-8819-b7086c8c8b18,tg:mmbbr:1970_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/kccctVhYKZXR4qGOXQmQm3vo,https://dams.antwerpen.be/iiif/kccctVhYKZXR4qGOXQmQm3vo/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c689e3a9-18c0-5336-8819-b7086c8c8b18,tg:mmbbr:1970_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
c68eb576-424b-5284-b490-e71138e166a8,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1951_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c68eb576-424b-5284-b490-e71138e166a8,Doos A.XIV,,ink,handwriting,postcards,
c68eb576-424b-5284-b490-e71138e166a8,tg:mmbbr:1951_#1,e22_Archives,1,,"dlod={""name"":""Correspondence I"",""ark"":""ark:/59511/x0/47cc74ba-4ebd-5edf-9b51-2fb0c51e8ba1"",""uri"":""/repositories/15/archival_objects/20385180"",""id"":""isad:mmb:17"",""capacity"":""Correspondence I"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
c68eb576-424b-5284-b490-e71138e166a8,tg:mmbbr:1951_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/zLmeZWRdXaSCfQVKO3AtuHep,https://dams.antwerpen.be/iiif/zLmeZWRdXaSCfQVKO3AtuHep/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
c68eb576-424b-5284-b490-e71138e166a8,tg:mmbbr:1951_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
c6b7b7d4-8552-5d62-b7d9-c9b9ddc303f4,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1228_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c6b7b7d4-8552-5d62-b7d9-c9b9ddc303f4,Doos A.IX,,ink,handwriting,visiting cards,
