ResourceID,brocade.id,card,Start Date,End Date,Start Date Type,End Date Type
0bfbb80e-9844-5d93-9c3a-75020fd33430,tg:lhtk:7903,e73_CreationTimeSpans,1906,nan,reconstructie,nan
68b0dc48-de86-59dd-9dc4-1495495e9990,tg:lhtk:8369,e73_CreationTimeSpans,1950,nan,nan,nan
14b138ce-08fa-542b-8a21-b28d6d0989ca,tg:lhtk:6590,e73_CreationTimeSpans,1985-01-13,nan,nan,nan
e4a19866-a8b1-54a3-98e3-b1cd321185bf,tg:lhtk:9663,e73_CreationTimeSpans,nan,nan,zonder datum,nan
23fb6e64-2bc2-5139-a423-f79c1e013a39,tg:lhtk:5782,e73_CreationTimeSpans,1935-04,nan,reconstructie,nan
8aa2304d-ef82-5324-93b7-c8639f38b0bb,tg:lhtk:12785,e73_CreationTimeSpans,1939,nan,nan,nan
9a3d7efa-b18a-5035-83b5-1dfc6b36fe7b,tg:lhtk:9906,e73_CreationTimeSpans,1865,nan,nan,nan
024978a5-bb20-5979-a3c7-94f828e66248,tg:lhtk:15047,e73_CreationTimeSpans,1983,nan,nan,nan
b3c28548-1ea5-5cb2-a5c2-e71a6282b687,tg:lhtk:14435,e73_CreationTimeSpans,1982,nan,nan,nan
c71e1a8b-a1fc-5cf6-bfa5-d8fbf2fe4821,tg:lhtk:13473,e73_CreationTimeSpans,1945,nan,reconstructie,nan
a8277eea-6a21-51d6-8c83-d537d00dad19,tg:lhtk:6214,e73_CreationTimeSpans,1952,nan,reconstructie,nan
2b4caa9d-8143-5bda-9054-4dd551e163c5,tg:lhtk:2138,e73_CreationTimeSpans,1942,nan,nan,nan
a9e34409-0b74-54e0-ab06-09da609456a1,tg:lhtk:9916,e73_CreationTimeSpans,1936-11-23,nan,nan,nan
94ce0d93-cedc-5b65-9dcc-04177c622829,tg:lhtk:15057,e73_CreationTimeSpans,1976,nan,nan,nan
c3db3ef7-0d6a-5c7e-a93f-5e092cc5a2e2,tg:lhtk:13463,e73_CreationTimeSpans,1945,nan,reconstructie,nan
5c784a7f-398b-5196-a953-2d5410021d0c,tg:lhtk:3422,e73_CreationTimeSpans,1926,nan,nan,nan
a6374c5b-535d-525d-af30-a63fa2c8ee47,tg:lhtk:2128,e73_CreationTimeSpans,1907,nan,nan,nan
14e78e03-63b1-5dd5-a115-96a9f43be6ce,tg:lhtk:6204,e73_CreationTimeSpans,1952,nan,nan,nan
8fb23242-f388-52e6-83cf-a2134abedac8,tg:lhtk:10709,e73_CreationTimeSpans,1929-07-12,nan,nan,nan
2e340443-703d-5ce6-80a9-f245cb66a565,tg:lhtk:4464,e73_CreationTimeSpans,1941,nan,nan,nan
15107ff4-6895-5831-a190-949e022268db,tg:lhtk:11203,e73_CreationTimeSpans,1941-03-24,nan,nan,nan
0e956d0c-d7f9-571c-a5c1-ffcbafc9407a,tg:lhtk:14318,e73_CreationTimeSpans,1975,nan,nan,nan
95218e8e-ad7d-56d1-9878-e9eb9d6a2e3e,tg:lhtk:4359,e73_CreationTimeSpans,1851-12-15,nan,nan,nan
1adcaf1a-dcb7-5aa8-a502-945fef2eef7a,tg:lhtk:10034,e73_CreationTimeSpans,1851,nan,nan,nan
caf04d4d-0d31-5ced-9d89-f6294c3265ac,tg:lhtk:5653,e73_CreationTimeSpans,1921-04-21,nan,datum vóór,nan
4053b2a7-e99d-5286-b56a-f0836c44d402,tg:lhtk:2615,e73_CreationTimeSpans,1933-11-25,nan,nan,nan
ca50d7bf-364f-58a0-a25a-dc040b658e40,tg:lhtk:14260,e73_CreationTimeSpans,1972-11,nan,nan,nan
e65510e1-0493-5e16-bba8-98199da2e732,tg:lhtk:1407,e73_CreationTimeSpans,1951,nan,nan,nan
387546dd-70c2-5a3a-b6ee-18dce4913d63,tg:lhtk:13226,e73_CreationTimeSpans,nan,nan,zonder datum,nan
d79c0e91-7801-55a1-9d7a-e3353f408815,tg:lhtk:6441,e73_CreationTimeSpans,1964,nan,reconstructie,nan
6894c9e4-c07d-56c2-af7d-9189274751d5,tg:lhtk:10024,e73_CreationTimeSpans,1851,nan,nan,nan
3ded424c-86bd-5866-8455-47cad4818dc4,tg:lhtk:14308,e73_CreationTimeSpans,1975,nan,nan,nan
61e50684-8de1-5e67-8a2a-1b05bd490dd1,tg:lhtk:5643,e73_CreationTimeSpans,1911,nan,nan,nan
3bbe54c9-cf34-5f9e-b145-320983ede2b6,tg:lhtk:13236,e73_CreationTimeSpans,nan,nan,zonder datum,nan
7f0dd06a-f1c7-514b-9a2a-6e19fbeb3b51,tg:lhtk:6451,e73_CreationTimeSpans,1964,nan,reconstructie,nan
a3c7c5b7-82af-5164-9c57-cef74a0a1994,tg:lhtk:14270,e73_CreationTimeSpans,1972-11,nan,nan,nan
fd4a5763-7523-5d4c-ba1d-3ee90cb89c82,tg:lhtk:12532,e73_CreationTimeSpans,1934-02-11,nan,nan,nan
0aea0209-9f31-513d-a59b-347b9a915aa7,tg:lhtk:11658,e73_CreationTimeSpans,nan,nan,zonder datum,nan
ea214673-e57b-59de-bc2f-5f490a7be043,tg:lhtk:10352,e73_CreationTimeSpans,1841,nan,nan,nan
3f826266-96bf-55b1-9737-642a7b3da376,tg:lhtk:14106,e73_CreationTimeSpans,nan,nan,zonder datum,nan
120578ca-3edd-5a4a-bbfc-ccbaa2258546,tg:lhtk:3898,e73_CreationTimeSpans,1946,nan,nan,nan
7fd6fa0f-26d9-54eb-9545-e2089dfcde4b,tg:lhtk:5525,e73_CreationTimeSpans,1918-07-29,nan,nan,nan
32cda869-f6b8-5c4d-b182-668586871ce5,tg:lhtk:10342,e73_CreationTimeSpans,1841,nan,nan,nan
31fb3bff-ad05-569d-83ad-8db9080c978a,tg:lhtk:12522,e73_CreationTimeSpans,1933-06-30,nan,nan,nan
b69a2ead-7121-5625-ae53-171b26fa40d5,tg:lhtk:1771,e73_CreationTimeSpans,1917-04-08,nan,nan,nan
b8eefa22-0307-5d63-b7f1-08672cd04a39,tg:lhtk:14116,e73_CreationTimeSpans,1922-11-01,nan,nan,nan
ef031a64-b5bb-5c8a-bca2-fa7857b2d170,tg:lhtk:3111,e73_CreationTimeSpans,1909-08-22,nan,nan,nan
a2781378-a9c9-58cf-857e-4b3befb53f4a,tg:lhtk:12367,e73_CreationTimeSpans,1922-02-27,nan,nan,nan
3236e66e-7804-556c-a9df-fbf0c1d73ff9,tg:lhtk:15321,e73_CreationTimeSpans,1937,1938,nan,nan
c4f81800-99fc-595e-a637-690477213a54,tg:lhtk:6993,e73_CreationTimeSpans,1956,nan,circa,nan
9c8b3649-981f-586f-a0b2-0c7f4cb75126,tg:lhtk:10507,e73_CreationTimeSpans,1875,nan,nan,nan
15893bdf-7ff2-524c-8f6a-d289610a96d8,tg:lhtk:6172,e73_CreationTimeSpans,1951,nan,reconstructie,nan
f724dcd4-3005-514f-9200-6280522585c6,tg:lhtk:7478,e73_CreationTimeSpans,1933,nan,reconstructie,nan
7e337372-3d73-5461-8ee4-fd738ba8ad85,tg:lhtk:13715,e73_CreationTimeSpans,nan,nan,zonder datum,nan
43a6b759-80b5-516e-8f77-6a9e41d13210,tg:lhtk:5218,e73_CreationTimeSpans,1938,nan,reconstructie,nan
51e5d229-03fb-5d88-ba3e-553a630d7fa0,tg:lhtk:11175,e73_CreationTimeSpans,1939-11-05,nan,nan,nan
1a0157be-fa8f-5d79-8be8-080a5a0c1326,tg:lhtk:14753,e73_CreationTimeSpans,1992,nan,nan,nan
c39e45ec-f1cb-5f00-8f2b-c8ec285ad67b,tg:lhtk:4712,e73_CreationTimeSpans,1960,nan,nan,nan
95a1097e-ff6d-5de3-a049-5b611167afc7,tg:lhtk:10517,e73_CreationTimeSpans,1883,nan,nan,nan
75f9ceb2-5443-5b4f-a736-06bbd472ca25,tg:lhtk:11984,e73_CreationTimeSpans,nan,nan,zonder datum,nan
34a6806c-ce3b-5b76-8925-4609c99360ea,tg:lhtk:12377,e73_CreationTimeSpans,1930-11-27,nan,nan,nan
151cadaf-1f3f-5229-924e-3b66a9baecc0,tg:lhtk:4702,e73_CreationTimeSpans,1860,nan,nan,nan
447776bb-3e8c-5672-82d2-817d36d57b0b,tg:lhtk:14743,e73_CreationTimeSpans,1992,nan,nan,nan
d7142d8f-1226-51d1-9633-232077a2294b,tg:lhtk:6162,e73_CreationTimeSpans,1949-11-25,nan,reconstructie,nan
43470b37-6b63-5810-818e-c10461b7c11b,tg:lhtk:7468,e73_CreationTimeSpans,1933,nan,reconstructie,nan
a6c21c73-94b2-5b97-8d7d-a1e066245071,tg:lhtk:13705,e73_CreationTimeSpans,1943,nan,nan,nan
c7c00544-0faf-5727-9807-6d944d424f56,tg:lhtk:9291,e73_CreationTimeSpans,1982-05-22,nan,nan,nan
e4cb6fca-13f4-5fd5-b417-a33cf37ee483,tg:lhtk:10565,e73_CreationTimeSpans,1914-10-04,nan,nan,nan
e98613bd-cf52-5387-abec-170121e19c1b,tg:lhtk:14649,e73_CreationTimeSpans,1986,nan,nan,nan
e20ed2d6-537e-50d9-990e-cea820097396,tg:lhtk:6068,e73_CreationTimeSpans,1942,nan,reconstructie,nan
191c8e5e-f4d4-550c-a837-6b6170f63b5d,tg:lhtk:12305,e73_CreationTimeSpans,1925-10-10,nan,nan,nan
58ffcda7-9483-52b4-b3e7-49baca6aa8e7,tg:lhtk:6110,e73_CreationTimeSpans,1972-01-29,nan,datum vóór,nan
bd30d4bc-576e-55a0-94b8-39c38feee5f0,tg:lhtk:13777,e73_CreationTimeSpans,1982,nan,nan,nan
98048080-0ae2-53b1-be38-ee4ec68cb94c,tg:lhtk:6078,e73_CreationTimeSpans,1942,nan,reconstructie,nan
aa8902df-8a31-5710-af2c-499bd6da29b2,tg:lhtk:7572,e73_CreationTimeSpans,1897,nan,nan,nan
2cb2cbcf-5cef-57c0-8388-ccf13d5b04b9,tg:lhtk:5312,e73_CreationTimeSpans,1947-03-20,nan,nan,nan
539c7d4d-a1de-5fe5-a0b6-2deca800cdbc,tg:lhtk:15353,e73_CreationTimeSpans,1937,nan,nan,nan
b82a3cfa-1aef-5fcd-9f38-2f802b13a6fb,tg:lhtk:14659,e73_CreationTimeSpans,1983,nan,nan,nan
a99de88e-3c30-58c1-bd61-9d8b0621990c,tg:lhtk:13767,e73_CreationTimeSpans,1982,nan,nan,nan
afed3674-6e40-528b-8fd2-732a7ddde623,tg:lhtk:4760,e73_CreationTimeSpans,1962,nan,nan,nan
4d126b22-480e-5ffd-9ddb-138b57505228,tg:lhtk:14721,e73_CreationTimeSpans,1990,nan,nan,nan
c176326b-2324-5bc9-bcf9-c1ec43b066ae,tg:lhtk:5557,e73_CreationTimeSpans,1913,nan,nan,nan
c402ae0f-a072-5fdf-ace6-54bbbb702989,tg:lhtk:15516,e73_CreationTimeSpans,1958,nan,nan,nan
b0419d8d-c79c-5804-8633-062e7b83aefe,tg:lhtk:10330,e73_CreationTimeSpans,nan,nan,zonder datum,nan
ecf637d2-9eff-5080-b287-5801d3d57ce7,tg:lhtk:12550,e73_CreationTimeSpans,1934-12-02,nan,nan,nan
56048d12-a090-5938-bcec-e5629f184a1c,tg:lhtk:8825,e73_CreationTimeSpans,1974,1975,nan,nan
234ac722-4c90-5082-8bf2-c0f17e1092f7,tg:lhtk:10248,e73_CreationTimeSpans,1910-05-25,nan,nan,nan
b2f44d47-0276-5d73-b47b-53d808143697,tg:lhtk:12428,e73_CreationTimeSpans,1925-04-13,nan,nan,nan
27a9695f-9572-5460-a716-4d71178324f3,tg:lhtk:12540,e73_CreationTimeSpans,1934-06-14,nan,nan,nan
5648cb30-4a1b-5324-bbba-1e772a763723,tg:lhtk:14995,e73_CreationTimeSpans,1995,nan,nan,nan
4b06a49e-95e3-5b3e-95d6-84edc72aa5ac,tg:lhtk:15506,e73_CreationTimeSpans,1924-10-05,nan,nan,nan
4f44cd49-55eb-54b5-b2a8-6386e24fa555,tg:lhtk:5547,e73_CreationTimeSpans,1914,nan,nan,nan
6fefe2e6-7b98-5451-9a55-91a3480f4664,tg:lhtk:10320,e73_CreationTimeSpans,1841,nan,nan,nan
1ecf1949-1ed5-5921-a576-30d5c89d21ea,tg:lhtk:12438,e73_CreationTimeSpans,1923-02-28,nan,nan,nan
24eacd54-907b-5516-9baf-624af67721f3,tg:lhtk:14174,e73_CreationTimeSpans,nan,nan,zonder datum,nan
d1c9715e-b58f-5c67-9d92-09671f71096c,tg:lhtk:10258,e73_CreationTimeSpans,1881,nan,nan,nan
23e31ed7-d841-5d56-ac00-e5f4d7f871ff,tg:lhtk:4135,e73_CreationTimeSpans,1927,nan,reconstructie,nan
d05ecb4e-e2aa-5f9d-b045-c63789525b66,tg:lhtk:7051,e73_CreationTimeSpans,1946,nan,reconstructie,nan
1e5e36c3-4287-5d46-bcf1-7a7f3a8d92de,tg:lhtk:12636,e73_CreationTimeSpans,1934-06-25,nan,nan,nan
cc9d8ee8-f217-5074-a040-540295cc7525,tg:lhtk:10056,e73_CreationTimeSpans,1851,nan,nan,nan
b107562c-6d5b-55c7-afdb-50eac55a01eb,tg:lhtk:5631,e73_CreationTimeSpans,1921-04-07,nan,datum vóór,nan
751c3a20-fcec-5be4-b6e8-2f8f7638b3eb,tg:lhtk:13244,e73_CreationTimeSpans,nan,nan,zonder datum,nan
66e2eca4-4bdc-5ce5-9de5-8146bf07eb10,tg:lhtk:6423,e73_CreationTimeSpans,1941,nan,nan,nan
97d7be70-1060-5522-9b10-c1837192e52d,tg:lhtk:14202,e73_CreationTimeSpans,1961,nan,reconstructie,nan
241b7b88-3e54-5ba5-aa1c-4cbab1011379,tg:lhtk:10046,e73_CreationTimeSpans,1851,nan,nan,nan
b9a1beff-9371-588d-a42b-d16682d98698,tg:lhtk:14212,e73_CreationTimeSpans,1961,nan,reconstructie,nan
4d5d8551-755e-52ca-946a-c43baea92f7b,tg:lhtk:3215,e73_CreationTimeSpans,1942,nan,nan,nan
c528fa29-4237-5b7c-813a-66e305b890bf,tg:lhtk:7139,e73_CreationTimeSpans,1910,nan,nan,nan
7025cee3-85d6-5385-ad50-d7e9b2b3f6c9,tg:lhtk:13254,e73_CreationTimeSpans,nan,nan,zonder datum,nan
727c19ae-4290-58a9-8ce6-950bc1eb3ec0,tg:lhtk:13569,e73_CreationTimeSpans,1944,nan,nan,nan
a1798a0c-bbb8-5ac2-8659-c1c13fe7a0a6,tg:lhtk:10603,e73_CreationTimeSpans,1915-12-03,nan,nan,nan
77d5ed86-2bc2-54d8-9f00-c08af261503a,tg:lhtk:9964,e73_CreationTimeSpans,1852,nan,nan,nan
d1a6eddb-8545-5361-9c71-481fe57d1485,tg:lhtk:11309,e73_CreationTimeSpans,1944,nan,nan,nan
90d72725-0fa8-5128-bd63-14754667b791,tg:lhtk:5064,e73_CreationTimeSpans,1962,nan,nan,nan
969f11da-cac0-58e2-85ca-70e4e2869471,tg:lhtk:13411,e73_CreationTimeSpans,nan,nan,zonder datum,nan
a92ad866-87d6-5d6c-8ebe-e14c98952e1c,tg:lhtk:6276,e73_CreationTimeSpans,1952,nan,reconstructie,nan
044c1b02-1d91-571c-8650-d3cd151b28cc,tg:lhtk:14457,e73_CreationTimeSpans,1983,nan,nan,nan
8d970181-acdb-5f36-969c-4c1242ae74d7,tg:lhtk:9974,e73_CreationTimeSpans,1853,nan,nan,nan
e18dc95e-e49e-5122-a7a9-86d53ddd224b,tg:lhtk:10613,e73_CreationTimeSpans,1925,nan,nan,nan
c788b774-23a5-5998-a3d4-1f975ce3386c,tg:lhtk:11319,e73_CreationTimeSpans,nan,nan,zonder datum,nan
7b4195cc-c528-5cad-af5a-dfb96a64f5d6,tg:lhtk:5074,e73_CreationTimeSpans,1962,nan,nan,nan
54d882bc-7616-57c0-9ce8-99c3e9bad4cd,tg:lhtk:15035,e73_CreationTimeSpans,1983,nan,nan,nan
683dd7be-9869-50a7-81a7-7d287eba7e2f,tg:lhtk:3538,e73_CreationTimeSpans,1966-05,nan,nan,nan
74dd218e-2580-59c9-bd88-a22f8672fffd,tg:lhtk:13579,e73_CreationTimeSpans,1973,nan,nan,nan
c0f87cc2-5902-57db-9745-db4bb871c199,tg:lhtk:7614,e73_CreationTimeSpans,1870,nan,circa,nan
3764d809-b7b4-550d-acae-66b706171628,tg:lhtk:14447,e73_CreationTimeSpans,1983,nan,nan,nan
090b6024-0b67-57ae-950a-da96d0b140ba,tg:lhtk:13401,e73_CreationTimeSpans,nan,nan,zonder datum,nan
0392d333-1bdf-5555-bd4d-8a363c0c4dd5,tg:lhtk:6266,e73_CreationTimeSpans,1952,nan,reconstructie,nan
492e330c-3fba-5bc9-b342-16b1389af9ca,tg:lhtk:4382,e73_CreationTimeSpans,1941-07,nan,nan,nan
4bf93ded-695b-5b6d-a9d2-f456fe0c3f71,tg:lhtk:7971,e73_CreationTimeSpans,1959-12-16,nan,nan,nan
67133822-dc67-5989-a2ea-d7df7c2bb8b3,tg:lhtk:9611,e73_CreationTimeSpans,1853,nan,nan,nan
b3312bae-8f7c-527d-9407-820b81fa3086,tg:lhtk:13385,e73_CreationTimeSpans,nan,nan,zonder datum,nan
5ef6079f-2292-5f00-8c13-6bf6ed596afd,tg:lhtk:7809,e73_CreationTimeSpans,1917-09,nan,circa,nan
4fdee96c-6fe4-53f4-b560-8d3882a7258e,tg:lhtk:10197,e73_CreationTimeSpans,1871,nan,nan,nan
fa008900-0f6a-581f-a732-3b243a806461,tg:lhtk:8263,e73_CreationTimeSpans,1870,nan,nan,nan
25ef2964-4364-50ae-9c8f-84280acc3308,tg:lhtk:9769,e73_CreationTimeSpans,1849,nan,nan,nan
1485bbce-1006-5d0f-87e4-705ec86f9698,tg:lhtk:13395,e73_CreationTimeSpans,nan,nan,zonder datum,nan
65643fa5-0776-5229-95e4-a95614617be9,tg:lhtk:10966,e73_CreationTimeSpans,1937-01-13,nan,nan,nan
97b6f84e-ddde-5585-966f-aac079ea5b03,tg:lhtk:9601,e73_CreationTimeSpans,1861,nan,nan,nan
3cc41e70-39dc-50f3-a447-3259b63a27af,tg:lhtk:7961,e73_CreationTimeSpans,1935,nan,circa,nan
faab989e-6bd7-52bd-8f32-e404eb3cb217,tg:lhtk:8273,e73_CreationTimeSpans,1966-04,nan,reconstructie,nan
1f3f2175-991d-500f-bb59-e241f5f0afc0,tg:lhtk:9779,e73_CreationTimeSpans,1938,nan,nan,nan
f66d88a2-6062-5b76-8e71-0cecba81e160,tg:lhtk:10187,e73_CreationTimeSpans,1863,nan,nan,nan
da3aaba4-9ed9-5866-8096-76397078f7c0,tg:lhtk:14596,e73_CreationTimeSpans,1985,nan,nan,nan
3e4c8378-b749-5d27-a9b1-ce64da8ac600,tg:lhtk:5944,e73_CreationTimeSpans,1968,nan,nan,nan
3de21928-9ba2-50f2-ac61-68d483c02f9b,tg:lhtk:8436,e73_CreationTimeSpans,1938-10,nan,nan,nan
8ec8d4f0-7f32-5526-857c-fead19f6e6d8,tg:lhtk:5954,e73_CreationTimeSpans,1952,nan,reconstructie,nan
181b7715-4636-5a7f-9e5e-57edbeb4d21c,tg:lhtk:14586,e73_CreationTimeSpans,1985,nan,nan,nan
a3ecf910-e745-561a-ae43-ad92b8f802b8,tg:lhtk:9322,e73_CreationTimeSpans,1945,nan,circa,nan
7f6f8243-441f-577b-9542-dc50a5db454d,tg:lhtk:8628,e73_CreationTimeSpans,1974-03,nan,nan,nan
42ec3669-bffc-5da6-9eea-c79a10aa3d0e,tg:lhtk:6948,e73_CreationTimeSpans,1939,nan,nan,nan
752a524b-5612-57c9-8fb2-a0b2b9c5814e,tg:lhtk:15282,e73_CreationTimeSpans,1938,nan,nan,nan
004cc0b7-9d1c-53bc-a01e-8c94f594eb3e,tg:lhtk:8638,e73_CreationTimeSpans,1973,nan,nan,nan
ae12d384-7c91-50cb-9925-4c51f5564ba8,tg:lhtk:14798,e73_CreationTimeSpans,1994,nan,nan,nan
32e3c8e7-7e11-5900-b499-f8a6829853ad,tg:lhtk:9577,e73_CreationTimeSpans,1858,nan,nan,nan
4396da44-7ea4-5201-8725-01bc9f209085,tg:lhtk:10389,e73_CreationTimeSpans,1841,nan,nan,nan
99f81088-5d63-5e2d-a7e5-e181d7d2fa45,tg:lhtk:14844,e73_CreationTimeSpans,1998,nan,nan,nan
71cb8289-3e2f-5784-9f3d-a2a9f30196e3,tg:lhtk:12491,e73_CreationTimeSpans,1922-05-09,nan,nan,nan
f8d82525-8d81-5949-bfae-3730bbecaa41,tg:lhtk:13802,e73_CreationTimeSpans,nan,nan,zonder datum,nan
7e0c7778-37d1-5c5b-aa92-f01760a91897,tg:lhtk:10399,e73_CreationTimeSpans,1841,nan,nan,nan
147ecdf5-036c-5a1b-b157-bb9634097777,tg:lhtk:9567,e73_CreationTimeSpans,1858,nan,nan,nan
cc4a8d8c-603d-57b3-b09c-ac8d6539825f,tg:lhtk:13812,e73_CreationTimeSpans,nan,nan,zonder datum,nan
25c2e68b-8ff8-5103-bd37-b935aaf62e08,tg:lhtk:5486,e73_CreationTimeSpans,1954-08-21,nan,nan,nan
2b271e15-9d19-527f-bc80-e586c808213f,tg:lhtk:14854,e73_CreationTimeSpans,1998,nan,nan,nan
5c691ce7-ab70-5c4c-9ba3-d2a3e73d008d,tg:lhtk:12481,e73_CreationTimeSpans,1922-05-20,nan,nan,nan
fa829785-d0e4-5723-b434-66e0da4d3f42,tg:lhtk:13690,e73_CreationTimeSpans,1944,nan,nan,nan
94706831-4346-5ab8-8bd1-7a13891161fe,tg:lhtk:11969,e73_CreationTimeSpans,nan,nan,zonder datum,nan
87c855f1-cd2a-5f73-92d3-40bb2b28d9a4,tg:lhtk:1928,e73_CreationTimeSpans,1959-03-13,nan,nan,nan
b3729eab-4898-54bd-9b13-0459e3dde73e,tg:lhtk:10482,e73_CreationTimeSpans,1875,nan,nan,nan
7a927b98-1879-5857-81d8-c04616d91cdd,tg:lhtk:11188,e73_CreationTimeSpans,1940-03-11,nan,nan,nan
e62d2b02-0b9a-5907-9dad-0ea842daa488,tg:lhtk:7485,e73_CreationTimeSpans,1933,nan,reconstructie,nan
98b4afa7-2b33-56d1-a826-34c60dfff913,tg:lhtk:13680,e73_CreationTimeSpans,nan,nan,zonder datum,nan
67b834b1-db42-5946-8eac-6c0f0e148680,tg:lhtk:11979,e73_CreationTimeSpans,nan,nan,zonder datum,nan
56e761f2-2efc-5a1b-bf3d-1bf8e9e96209,tg:lhtk:4687,e73_CreationTimeSpans,1967,nan,nan,nan
975b2e85-0a07-5a95-b4b5-b79dd6102ccb,tg:lhtk:10492,e73_CreationTimeSpans,1875,nan,nan,nan
13f2d5d3-864a-529e-b0ef-567bb7d5fda7,tg:lhtk:6806,e73_CreationTimeSpans,1947,nan,reconstructie,nan
d2167bfc-7506-58b4-89f7-496bb232d3d9,tg:lhtk:11198,e73_CreationTimeSpans,1941-02-28,nan,nan,nan
61d29f96-97e7-5922-8bda-1a985ace1461,tg:lhtk:14083,e73_CreationTimeSpans,nan,nan,zonder datum,nan
787d7824-8e79-53d7-b32c-0532d433cede,tg:lhtk:9551,e73_CreationTimeSpans,1910,nan,circa,nan
933714ca-babc-59e2-b451-e267cdba2500,tg:lhtk:3865,e73_CreationTimeSpans,1916,nan,reconstructie,nan
d5cf6fb8-1a66-5e94-8d36-f7de5c1027e6,tg:lhtk:13824,e73_CreationTimeSpans,nan,nan,zonder datum,nan
49a2a703-21c2-54d3-a63f-83b257990ccd,tg:lhtk:14862,e73_CreationTimeSpans,1984,nan,nan,nan
6864f440-dd1d-5e73-9cbc-57f0a9cbea93,tg:lhtk:8123,e73_CreationTimeSpans,1920,nan,circa,nan
e2377546-6657-5f17-88ff-41563f00e586,tg:lhtk:4833,e73_CreationTimeSpans,1966,nan,nan,nan
acdadd14-e997-5477-a4e1-93f6d3182956,tg:lhtk:9439,e73_CreationTimeSpans,1978-09-22,1991-07-14,datum na,datum vóór
1cae4b83-3936-59d9-826d-d6f12b44cee6,tg:lhtk:8133,e73_CreationTimeSpans,1924,nan,reconstructie,nan
30c63903-06f5-53bd-a6c1-c87367ac67b0,tg:lhtk:13834,e73_CreationTimeSpans,1943,nan,nan,nan
47529238-48e3-5312-a540-1e026731d2f5,tg:lhtk:9637,e73_CreationTimeSpans,1871,nan,nan,nan
08e68b4b-c651-59d4-9427-eec744c0af3f,tg:lhtk:1582,e73_CreationTimeSpans,1949,nan,nan,nan
e67c6c39-b7a6-506d-a385-f57f3e99473e,tg:lhtk:8245,e73_CreationTimeSpans,1940-07-31,nan,datum vóór,nan
2ca53d92-558c-537b-bc61-b2ca7ba86113,tg:lhtk:10828,e73_CreationTimeSpans,1919,nan,nan,nan
694377ed-fdac-543a-9f81-4897b9389d6c,tg:lhtk:9627,e73_CreationTimeSpans,1861,nan,nan,nan
cbde4b86-8973-5d7d-a29e-1ed3e9293672,tg:lhtk:2780,e73_CreationTimeSpans,1911,nan,nan,nan
f9cefa61-8b89-57c0-8cf8-f6483e2c8d43,tg:lhtk:10838,e73_CreationTimeSpans,1915,nan,nan,nan
29157685-78ee-5476-8e5d-a8098de322b0,tg:lhtk:5962,e73_CreationTimeSpans,1970,nan,reconstructie,nan
cf8abda3-27a9-59c5-aaf9-659df7e41353,tg:lhtk:9062,e73_CreationTimeSpans,1950,nan,circa,nan
18e56abf-b41f-5646-9f58-2d9ad7d27570,tg:lhtk:11396,e73_CreationTimeSpans,1939-08-16,nan,nan,nan
9281d093-9114-57db-929e-ca9e1d0cd204,tg:lhtk:2924,e73_CreationTimeSpans,1932,nan,nan,nan
189f108e-90af-5097-b987-ad775bcbc056,tg:lhtk:9883,e73_CreationTimeSpans,1874,nan,nan,nan
8e83cac9-6ba7-5c80-a2d4-fc1655e26eb2,tg:lhtk:11386,e73_CreationTimeSpans,1915,nan,nan,nan
06058d55-3be7-5f93-9dfa-19e621b4fd46,tg:lhtk:5972,e73_CreationTimeSpans,1943,nan,reconstructie,nan
5ef4cd99-c325-5b69-b3c8-2556bd74188d,tg:lhtk:9893,e73_CreationTimeSpans,1860,nan,nan,nan
ffb445ef-edcd-5a1f-b6a0-83891a52608e,tg:lhtk:10070,e73_CreationTimeSpans,1851,nan,nan,nan
6b6b9dce-29cc-5a24-9943-5de17d6cd415,tg:lhtk:7077,e73_CreationTimeSpans,1842,nan,circa,nan
6708b81e-b734-589b-8f0e-042d24a853d3,tg:lhtk:2651,e73_CreationTimeSpans,1967,nan,nan,nan
68bd76a9-9219-593c-a03b-8767397c289e,tg:lhtk:14224,e73_CreationTimeSpans,1966,nan,nan,nan
061ac13c-f325-525f-892b-c3a81a42eb06,tg:lhtk:7896,e73_CreationTimeSpans,1906,nan,reconstructie,nan
8b76623e-6c9f-546a-86d5-c4f5f092145b,tg:lhtk:10108,e73_CreationTimeSpans,1865,nan,nan,nan
cffc1228-a6a4-5d57-8cc4-d232d68c552f,tg:lhtk:3223,e73_CreationTimeSpans,1930,nan,datum na,nan
bc60a0e3-81fa-5624-8a8a-3b164753d463,tg:lhtk:13262,e73_CreationTimeSpans,1945,nan,nan,nan
b71fa680-9b8b-5730-b5d1-3d57ce293167,tg:lhtk:2729,e73_CreationTimeSpans,1964-10-03,nan,nan,nan
5007ba10-9cc8-5452-9a19-e5e316aec90b,tg:lhtk:2641,e73_CreationTimeSpans,1926,nan,nan,nan
ba8313d0-deee-584d-95d9-f6f641f8b959,tg:lhtk:10060,e73_CreationTimeSpans,1851,nan,nan,nan
91ef75e3-44d5-5b8f-9185-26d30d2d2b06,tg:lhtk:13272,e73_CreationTimeSpans,1958,nan,nan,nan
6fe42e7e-2458-5832-8b7d-4f45aba066f1,tg:lhtk:10881,e73_CreationTimeSpans,1935-01-21,nan,nan,nan
f5682fc2-b349-5ebd-bc5e-917375b6c652,tg:lhtk:10118,e73_CreationTimeSpans,1875,nan,nan,nan
