ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,End Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_Titles,,,au::14164,,,,mpm,mpmtk,Iconografie,80abb133-7c38-5ef5-aa40-d82d46a3245d,ar,,au::14164:1,au::14164g:1,,,,au_code,artists (visual artists),Vermoedelijke kunstenaar,"dlod={""suggest"":[""/agents/people/1515548"",""au::14164"",""au::14164:1"",""ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d"",""Abraham Ortelius"",""ark:/83110/x0/de75a05e-468f-53de-8c81-38d50c8427d6""],""name"":""Abraham Ortelius"",""ark"":""ark:/83110/x0/de75a05e-468f-53de-8c81-38d50c8427d6"",""uri"":""/agents/people/1515548"",""id"":""au::14164:1"",""resourceArk"":""ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:21,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,object identifier,Tekeningen,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De tekening diende als het ontwerp voor de gravure van Hans Collaert die in Jan Moretus editie van het Missale Romanum van 1596 voor het eerst voorkwam</p>
","<p>De tekening diende als het ontwerp voor de gravure van Hans Collaert die in Jan Moretus editie van het Missale Romanum van 1596 voor het eerst voorkwam</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f1f8a516-4de4-457c-81e8-149aa986ebba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1af30b42-c892-4e85-a9d4-cd86a258f895"", ""inverseOntologyProperty"": """"}]"
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,1695,No Copyright - Public Domain Mark 1.0,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1580,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Melchisedech biedt Abraham brood en wijn aan</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,p. 266-268,Nederlands,remarks,c:lvd:3150577,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000007,referentienummer,False,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:21,brocade id,False,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:21/N,brocade url,False,,,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cd351e07-50be-5522-b7a2-e07a00587c9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16f95a02-39ea-42b9-8c7d-20716966a397"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abraham en Melchidesech,titles proper,Dutch (language),,,,,,,,,,
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,tg:mpmtk:21,e73_Titles,,,au::20701,,,,mpm,mpmtk,Iconografie,fa4e2a3e-55e0-5ab1-9d4f-1e4227ffe711,ar,,au::20701:1,au::20701g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/2215007"",""au::20701"",""au::20701:1"",""ark:/83110/x0/fa4e2a3e-55e0-5ab1-9d4f-1e4227ffe711"",""Maerten de Vos"",""ark:/83110/x0/38ec6de7-d131-5ba9-97f5-eb449bf2b6bc""],""name"":""Maerten de Vos"",""ark"":""ark:/83110/x0/38ec6de7-d131-5ba9-97f5-eb449bf2b6bc"",""uri"":""/agents/people/2215007"",""id"":""au::20701:1"",""resourceArk"":""ark:/83110/x0/fa4e2a3e-55e0-5ab1-9d4f-1e4227ffe711"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fa4e2a3e-55e0-5ab1-9d4f-1e4227ffe711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:19,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f2a88090-8fa8-59c3-a946-6065c95ecdcb,object identifier,Tekeningen,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b1897aa6-2172-4a2f-85b1-ca5af78c5948"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87cf5ef0-f72b-4675-b54c-67317bbc8cc7"", ""inverseOntologyProperty"": """"}]"
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646,1761,No Copyright - Public Domain Mark 1.0,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Voorstelling van de plant 'Ranunculus moscatella'</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,,,,c:lvd:13136549,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,,,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/218,referentienummer,False,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:19,brocade id,False,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:19/N,brocade url,False,,,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4da61ed6-63a1-5d83-bea9-45f5dca96b0b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c57d60b1-98b0-4718-bfad-9b9265f0fa5c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voorstelling van de 'Ranunculus moscatella',titles proper,Dutch (language),,,,,,,,,,
f2a88090-8fa8-59c3-a946-6065c95ecdcb,tg:mpmtk:19,e73_Titles,,,au::108916,,,,mpm,mpmtk,Iconografie,01c9e18d-54b1-528b-9c98-c578a4502bf6,ar,,au::108916:1,au::108916g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/11654012"",""au::108916"",""au::108916:1"",""ark:/83110/x0/01c9e18d-54b1-528b-9c98-c578a4502bf6"",""Jan Christoffel Jegher"",""ark:/83110/x0/ca3c0620-cc03-55a6-9549-97d7698a995e""],""name"":""Jan Christoffel Jegher"",""ark"":""ark:/83110/x0/ca3c0620-cc03-55a6-9549-97d7698a995e"",""uri"":""/agents/people/11654012"",""id"":""au::108916:1"",""resourceArk"":""ark:/83110/x0/01c9e18d-54b1-528b-9c98-c578a4502bf6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/01c9e18d-54b1-528b-9c98-c578a4502bf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:35,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f9f1deb6-85f5-53d9-b775-253f66648d52,object identifier,Tekeningen,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4aea92b3-b972-4ad3-ad57-09f98fe76b16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""019f5176-9275-458a-a36c-1ec971ea7a4d"", ""inverseOntologyProperty"": """"}]"
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1638,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Romulus en Caesar staan links en rechts van een voetstuk met de titel van het boek</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ontwerp voor,,,,c:lvd:641973,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000018,referentienummer,False,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:35,brocade id,False,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:35/N,brocade url,False,,,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""339485b6-089d-5448-8363-32ed32b78487"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7cfa4e3d-94a8-44cf-a8ab-4eccbe453d7e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Carolus Neapolis, Anaptyxis ad Fastos P. Ovidii Nasonis",titles proper,Dutch (language),,,,,,,,,,
f9f1deb6-85f5-53d9-b775-253f66648d52,tg:mpmtk:35,e73_Titles,,,au::15342,,,,mpm,mpmtk,Iconografie,0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,ar,,au::15342:1,au::15342g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1641594"",""au::15342"",""au::15342:1"",""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""Erasmus II Quellinus"",""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d""],""name"":""Erasmus II Quellinus"",""ark"":""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d"",""uri"":""/agents/people/1641594"",""id"":""au::15342:1"",""resourceArk"":""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
