card,order,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,ResourceID,brocade.id,Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,rubdoc,tg:rubdoc:4314_#1,isad:rub:3291,PORTRAITS.13,,cca0e5c6-3a7c-5db3-b014-011097e57aa2,cca0e5c6-3a7c-5db3-b014-011097e57aa2,tg:rubdoc:4314_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4062_#1,isad:rub:3147,Doos 7,"Corresponding LB-numbers: LB 319, LB 321 and LB 323.",0d30bca3-2a5f-5fea-84ad-04ca2bec044c,0d30bca3-2a5f-5fea-84ad-04ca2bec044c,tg:rubdoc:4062_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4072_#1,isad:rub:3147,Doos 8,Corresponding LB-number: LB 384.,e73aba63-00ba-5a43-9e3d-dfc8475f36bb,e73aba63-00ba-5a43-9e3d-dfc8475f36bb,tg:rubdoc:4072_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3959_#1,isad:rub:3142,LB 700,Loose documentation taken out from the original folder.,a981a6ef-5065-5952-b0d5-943d8bd2ba55,a981a6ef-5065-5952-b0d5-943d8bd2ba55,tg:rubdoc:3959_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4086_#1,isad:rub:3148,Doos 20,,1ccbec4e-06a8-549d-ab98-0f218047c3c2,1ccbec4e-06a8-549d-ab98-0f218047c3c2,tg:rubdoc:4086_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4096_#1,isad:rub:3149,Doos 18,,38a5690d-abf8-5175-b43c-2703aac092e3,38a5690d-abf8-5175-b43c-2703aac092e3,tg:rubdoc:4096_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4298_#1,isad:rub:3291,MYTHOLOGY.23,,2da8d9dd-1ea1-5ccf-be2b-0cfd96ed961f,2da8d9dd-1ea1-5ccf-be2b-0cfd96ed961f,tg:rubdoc:4298_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4288_#1,isad:rub:3291,SAINTS.42,,03b0fbbc-5484-5773-90c9-93443c02b34d,03b0fbbc-5484-5773-90c9-93443c02b34d,tg:rubdoc:4288_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4221_#1,isad:rub:3140,Doos 24,,bda7c241-51f8-5064-87b7-572d528de13a,bda7c241-51f8-5064-87b7-572d528de13a,tg:rubdoc:4221_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4231_#1,isad:rub:3290,Doos 23,,ccde2302-a6fd-5e86-8f6f-253e4d20e8d6,ccde2302-a6fd-5e86-8f6f-253e4d20e8d6,tg:rubdoc:4231_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4147_#1,isad:rub:3144,Doos 16,,6de9fa12-9b79-5fae-9cd3-61b0f34047f1,6de9fa12-9b79-5fae-9cd3-61b0f34047f1,tg:rubdoc:4147_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4157_#1,isad:rub:3144,Doos 4,,0510acc7-5f83-5dbe-92f9-17071d2e235a,0510acc7-5f83-5dbe-92f9-17071d2e235a,tg:rubdoc:4157_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3982_#1,isad:rub:3143,Doos 14,,7913f653-ea56-5986-a7e8-1a34a6f39dab,7913f653-ea56-5986-a7e8-1a34a6f39dab,tg:rubdoc:3982_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4125_#1,isad:rub:3144,Doos 2,,a1fc3e46-ca88-5bb8-8b38-cf3d77fe6c62,a1fc3e46-ca88-5bb8-8b38-cf3d77fe6c62,tg:rubdoc:4125_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3992_#1,isad:rub:3143,Doos 1,,aa0c268e-fae1-5e32-aff0-a9ff8f8e996a,aa0c268e-fae1-5e32-aff0-a9ff8f8e996a,tg:rubdoc:3992_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4135_#1,isad:rub:3144,Missing (April 2019),,88311b13-8205-5ecb-a61f-37052a42855d,88311b13-8205-5ecb-a61f-37052a42855d,tg:rubdoc:4135_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4243_#1,isad:rub:3291,OLDTESTAMENT.13,,ed618e86-eea5-5c98-ad77-4b064b9fe12f,ed618e86-eea5-5c98-ad77-4b064b9fe12f,tg:rubdoc:4243_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4253_#1,isad:rub:3291,YOUTH.10,,9f604902-292a-5a1a-8dc5-a91318e24c7e,9f604902-292a-5a1a-8dc5-a91318e24c7e,tg:rubdoc:4253_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4265_#1,isad:rub:3291,MADONNA.29,,dda714d2-4355-5704-8c2e-0a7299305a9b,dda714d2-4355-5704-8c2e-0a7299305a9b,tg:rubdoc:4265_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4275_#1,isad:rub:3291,AFTERPASSION.02,,f23eab7a-b7d0-533f-aa80-d3e09b893ca4,f23eab7a-b7d0-533f-aa80-d3e09b893ca4,tg:rubdoc:4275_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4103_#1,isad:rub:3149,Doos 19,,672ee440-e33b-5d57-9398-a77b0e9cbbfe,672ee440-e33b-5d57-9398-a77b0e9cbbfe,tg:rubdoc:4103_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4113_#1,isad:rub:3144,Doos 2,,b81d5ed5-f388-5753-a212-26151d723df2,b81d5ed5-f388-5753-a212-26151d723df2,tg:rubdoc:4113_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4019_#1,isad:rub:3146,Doos 6,Corresponding LB-numbers: LB 90/9 and LB 91/12.,40c44d35-1ef7-5fc9-b60d-f0a3cbf98bb5,40c44d35-1ef7-5fc9-b60d-f0a3cbf98bb5,tg:rubdoc:4019_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4161_#1,isad:rub:3144,Doos 5,,0e7948d4-6e0d-5470-8fca-870344cbcbaa,0e7948d4-6e0d-5470-8fca-870344cbcbaa,tg:rubdoc:4161_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4009_#1,isad:rub:3145,Doos 11,Corresponding LB-number: LB 818.,a00ff24b-879d-5b93-aa14-3fa9fc07ebdb,a00ff24b-879d-5b93-aa14-3fa9fc07ebdb,tg:rubdoc:4009_#1,,remarks,Nederlands
e22_Items,2,rubdoc,tg:rubdoc:4009_#2,isad:rub:3145,LB 818,Loose documentation taken out from the original folder.,b8d4c37d-f9d6-564a-be1e-59b49de4ea33,a00ff24b-879d-5b93-aa14-3fa9fc07ebdb,tg:rubdoc:4009_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4207_#1,isad:rub:3140,Doos 24,,d78a2394-e20f-55b8-b93a-2d89d7720f1b,d78a2394-e20f-55b8-b93a-2d89d7720f1b,tg:rubdoc:4207_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4217_#1,isad:rub:3140,Doos 24,,b5a1cf88-60e4-5685-9897-79ecd1725477,b5a1cf88-60e4-5685-9897-79ecd1725477,tg:rubdoc:4217_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4044_#1,isad:rub:3147,Doos 7,Corresponding LB-number: LB 196.,3aedc751-aad5-5f31-bf0e-174f0d7c7300,3aedc751-aad5-5f31-bf0e-174f0d7c7300,tg:rubdoc:4044_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4322_#1,isad:rub:3291,HUNTING.13,,4a1d59f4-d81e-5746-bdf3-56eadab3889b,4a1d59f4-d81e-5746-bdf3-56eadab3889b,tg:rubdoc:4322_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3922_#1,isad:rub:3141,Doos 11,Corresponding LB-number: LB 789.,514e742a-1893-587b-b8f8-93b94e7a9e75,514e742a-1893-587b-b8f8-93b94e7a9e75,tg:rubdoc:3922_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4185_#1,isad:rub:3140,Doos 23,,89f907fb-cb71-533a-9ba1-337c53b13059,89f907fb-cb71-533a-9ba1-337c53b13059,tg:rubdoc:4185_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3932_#1,isad:rub:3142,cc_038,,fe23848a-b83f-5d99-959e-1f4db010ed5d,fe23848a-b83f-5d99-959e-1f4db010ed5d,tg:rubdoc:3932_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4195_#1,isad:rub:3140,LB 1132 / PO_023,,2410f58f-4f78-5187-8f30-b23951f4c0df,2410f58f-4f78-5187-8f30-b23951f4c0df,tg:rubdoc:4195_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3940_#1,isad:rub:3142,Doos 10,"Corresponding LB-numbers: LB 639/2, LB 732, LB 733, LB 709, LB 551.",1ccb5ac6-f984-58f4-bae6-9ad389af6ab3,1ccb5ac6-f984-58f4-bae6-9ad389af6ab3,tg:rubdoc:3940_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3950_#1,isad:rub:3142,Doos 9,Corresponding LB-numbers: LB 675 and LB 676.,9b169e30-c9d1-52b9-963a-474af75fee20,9b169e30-c9d1-52b9-963a-474af75fee20,tg:rubdoc:3950_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4281_#1,isad:rub:3291,AFTERPASSION.14,,c2fcc229-9ddf-5dc7-ac91-7bc01b22fe91,c2fcc229-9ddf-5dc7-ac91-7bc01b22fe91,tg:rubdoc:4281_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4291_#1,isad:rub:3291,TORRE.11,,551d7347-8d2e-589f-856d-7230ecdb4946,551d7347-8d2e-589f-856d-7230ecdb4946,tg:rubdoc:4291_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4238_#1,isad:rub:3291,EUCHARIST.15,,c9d2120d-ef65-5de5-b233-94c58ff81916,c9d2120d-ef65-5de5-b233-94c58ff81916,tg:rubdoc:4238_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4228_#1,isad:rub:3289,Doos 2 t.e.m. 5,,de2a699e-99a1-5763-89b7-94adf2c6b171,de2a699e-99a1-5763-89b7-94adf2c6b171,tg:rubdoc:4228_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4026_#1,isad:rub:3146,Doos 6,Corresponding LB-numbers: LB 124 and LB 130.,ba0c2087-0263-5ef6-9f77-827651ae39cf,ba0c2087-0263-5ef6-9f77-827651ae39cf,tg:rubdoc:4026_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4036_#1,isad:rub:3146,Doos 9,Corresponding LB-number: LB 520/7.,2e4dea42-c4cf-5fbb-a608-1268ded36df5,2e4dea42-c4cf-5fbb-a608-1268ded36df5,tg:rubdoc:4036_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4274_#1,isad:rub:3291,PASSION.33,,5da4c9ad-5070-5f8b-bb5a-15e4783adde6,5da4c9ad-5070-5f8b-bb5a-15e4783adde6,tg:rubdoc:4274_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4264_#1,isad:rub:3291,MADONNA.27,,b7f5e0ab-e91b-581e-b3e8-21cebd581427,b7f5e0ab-e91b-581e-b3e8-21cebd581427,tg:rubdoc:4264_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4112_#1,isad:rub:3144,Doos 1,,8c2d9456-f104-5910-9cf3-3c25bb1c6edb,8c2d9456-f104-5910-9cf3-3c25bb1c6edb,tg:rubdoc:4112_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4102_#1,isad:rub:3149,Doos 19,,4f5595ab-15f2-5629-856c-52c54ddbf1b5,4f5595ab-15f2-5629-856c-52c54ddbf1b5,tg:rubdoc:4102_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4170_#1,isad:rub:3144,Doos 15,,1b3c81ca-6892-5ea6-8fe5-006e4cdd15a4,1b3c81ca-6892-5ea6-8fe5-006e4cdd15a4,tg:rubdoc:4170_#1,,,
e22_Items,2,rubdoc,tg:rubdoc:4170_#2,,LB 252/2,Loose documentation taken out from the original folder,b03f9216-b3e6-5ea7-bdf1-dd7d64dffcff,1b3c81ca-6892-5ea6-8fe5-006e4cdd15a4,tg:rubdoc:4170_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4008_#1,isad:rub:3145,Doos 11,Corresponding LB-number: LB 769.,ad6f1d7d-d7d7-595c-8fcc-8a15542c05cb,ad6f1d7d-d7d7-595c-8fcc-8a15542c05cb,tg:rubdoc:4008_#1,,remarks,Nederlands
e22_Items,2,rubdoc,tg:rubdoc:4008_#2,isad:rub:3145,LB 769,Loose documentation taken out from the original folder.,1b5f2af1-c5a5-5988-bf4a-532e75c4d712,ad6f1d7d-d7d7-595c-8fcc-8a15542c05cb,tg:rubdoc:4008_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4160_#1,isad:rub:3144,Doos 5,,899bc352-b95e-541f-962f-75ba09cbb849,899bc352-b95e-541f-962f-75ba09cbb849,tg:rubdoc:4160_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4216_#1,isad:rub:3140,Doos 24,,e4b259a3-41e8-5ab0-b3ac-3eef486d56f8,e4b259a3-41e8-5ab0-b3ac-3eef486d56f8,tg:rubdoc:4216_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4206_#1,isad:rub:3140,LB 452,,bef8086a-d20b-5bf8-973a-c0531876e7b4,bef8086a-d20b-5bf8-973a-c0531876e7b4,tg:rubdoc:4206_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4194_#1,isad:rub:3140,LB 138/9,,d272e438-802c-50d2-8fe3-5574258db39c,d272e438-802c-50d2-8fe3-5574258db39c,tg:rubdoc:4194_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3933_#1,isad:rub:3142,Doos 15,,d51c10ec-ec21-521b-981a-68c3892f0432,d51c10ec-ec21-521b-981a-68c3892f0432,tg:rubdoc:3933_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4184_#1,isad:rub:3140,Doos 23,,1a5a8b96-627a-5e8b-8180-d84afd20653e,1a5a8b96-627a-5e8b-8180-d84afd20653e,tg:rubdoc:4184_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3923_#1,isad:rub:3141,Doos 11,Corresponding LB-number: LB 822.,a1264d36-bc7c-5ae7-ac5f-e28e70bed1b6,a1264d36-bc7c-5ae7-ac5f-e28e70bed1b6,tg:rubdoc:3923_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4055_#1,isad:rub:3147,Doos 8,"Corresponding LB-numbers: LB 405, LB 408 and LB 411.",9009b467-2e3c-541d-b8aa-8d2d1a5fc6dc,9009b467-2e3c-541d-b8aa-8d2d1a5fc6dc,tg:rubdoc:4055_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4045_#1,isad:rub:3147,Doos 6,Corresponding LB-number: LB 152/7.,170449f8-cb6a-5cbe-8efd-2f9e650d693f,170449f8-cb6a-5cbe-8efd-2f9e650d693f,tg:rubdoc:4045_#1,,remarks,Nederlands
e22_Items,2,rubdoc,tg:rubdoc:4045_#2,isad:rub:3147,LB 19 / JC_057,Loose documentation taken out from the original folder.,32cd746d-3db1-58bf-bdf1-d4abd821c218,170449f8-cb6a-5cbe-8efd-2f9e650d693f,tg:rubdoc:4045_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4323_#1,isad:rub:3291,HUNTING.15,,3b655a28-4846-5aa8-8fc3-eee092a8e510,3b655a28-4846-5aa8-8fc3-eee092a8e510,tg:rubdoc:4323_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4229_#1,isad:rub:3289,Doos 5 t.e.m. 7,,efb39a17-1cd1-540d-9cf2-b1384aa79538,efb39a17-1cd1-540d-9cf2-b1384aa79538,tg:rubdoc:4229_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4239_#1,isad:rub:3291,EUCHARIST.18,,a1fa53c4-49fd-501f-a27b-cf18cda3e7b4,a1fa53c4-49fd-501f-a27b-cf18cda3e7b4,tg:rubdoc:4239_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4037_#1,isad:rub:3146,Doos 8,Corresponding LB-number: LB 497.,2644ed2a-800a-5903-bcd8-81bad906ba84,2644ed2a-800a-5903-bcd8-81bad906ba84,tg:rubdoc:4037_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4027_#1,isad:rub:3146,Doos 16,,7c2583b4-7bb2-5641-a8a9-4ed1603f81f9,7c2583b4-7bb2-5641-a8a9-4ed1603f81f9,tg:rubdoc:4027_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3951_#1,isad:rub:3142,Doos 14,Corresponding LB-number: LB 2144.,fba1328d-54b1-51d7-b84c-292790591786,fba1328d-54b1-51d7-b84c-292790591786,tg:rubdoc:3951_#1,,remarks,Nederlands
e22_Items,2,rubdoc,tg:rubdoc:3951_#2,isad:rub:3142,LB 2144 / IM_093,Loose documentation taken out from the original folder.,4422047d-c579-5564-9632-32345b6f8a10,fba1328d-54b1-51d7-b84c-292790591786,tg:rubdoc:3951_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3941_#1,isad:rub:3142,Doos 14,Corresponding LB-number: LB 2361 and LB 2364.,8992c851-6742-589b-b3ae-712c1d80f0db,8992c851-6742-589b-b3ae-712c1d80f0db,tg:rubdoc:3941_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4290_#1,isad:rub:3291,TORRE.07,,2830f14d-cbb7-5a79-9612-b009727cce91,2830f14d-cbb7-5a79-9612-b009727cce91,tg:rubdoc:4290_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4280_#1,isad:rub:3291,AFTERPASSION.14,,63d14a99-7cd0-5882-9bf5-300528c046b9,63d14a99-7cd0-5882-9bf5-300528c046b9,tg:rubdoc:4280_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3977_#1,isad:rub:3143,Doos 1,,1fa41e77-f0ad-55be-b9b6-204c0b4aa1e6,1fa41e77-f0ad-55be-b9b6-204c0b4aa1e6,tg:rubdoc:3977_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3967_#1,isad:rub:3143,Doos 23,,a2f8150b-4b18-500b-8dcf-488ae07ab08b,a2f8150b-4b18-500b-8dcf-488ae07ab08b,tg:rubdoc:3967_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4169_#1,isad:rub:3144,Doos 5,,e39d279b-5e33-5eaa-870c-97e733368f46,e39d279b-5e33-5eaa-870c-97e733368f46,tg:rubdoc:4169_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4011_#1,isad:rub:3145,Doos 9,Corresponding LB-numbers: LB 551-611.,7f7db1b6-d878-5dea-a12c-3e207b2a24d8,7f7db1b6-d878-5dea-a12c-3e207b2a24d8,tg:rubdoc:4011_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4179_#1,isad:rub:3140,Doos 24,,e2b94e10-3831-52c4-8792-c38bd5b48977,e2b94e10-3831-52c4-8792-c38bd5b48977,tg:rubdoc:4179_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4001_#1,isad:rub:3145,Doos 11,Corresponding LB-numbers: LB 722/24-25.,31a3d3e1-740d-51dd-bd81-5c151dad9a48,31a3d3e1-740d-51dd-bd81-5c151dad9a48,tg:rubdoc:4001_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4315_#1,isad:rub:3291,PORTRAITS.14,,50912f11-67ae-5783-a994-1628300d6074,50912f11-67ae-5783-a994-1628300d6074,tg:rubdoc:4315_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4305_#1,isad:rub:3291,GENRE.05,,35641556-2741-5495-9873-27f321e65c07,35641556-2741-5495-9873-27f321e65c07,tg:rubdoc:4305_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4073_#1,isad:rub:3147,Doos 8,Corresponding LB-number: LB 394.,38b7be89-46b3-50d5-a7c3-e04ef338822b,38b7be89-46b3-50d5-a7c3-e04ef338822b,tg:rubdoc:4073_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4063_#1,isad:rub:3147,Doos 7,Corresponding LB-number: LB 325.,28ef9a05-6e8c-5246-a09f-ee85f270b446,28ef9a05-6e8c-5246-a09f-ee85f270b446,tg:rubdoc:4063_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3915_#1,isad:rub:3141,Doos 12,Corresponding LB-numbers: LB 1036-1045.,3612b2ad-6068-5a07-883d-30b690089d54,3612b2ad-6068-5a07-883d-30b690089d54,tg:rubdoc:3915_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3905_#1,isad:rub:3141,Doos 11,"Corresponding LB-numbers: LB 800, LB 804 and LB 805.",5b1f382a-3d2b-5942-a741-b3124aebefd6,5b1f382a-3d2b-5942-a741-b3124aebefd6,tg:rubdoc:3905_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4230_#1,isad:rub:3290,Doos 1,,74e816db-6b74-51a0-9d1f-8a955919154e,74e816db-6b74-51a0-9d1f-8a955919154e,tg:rubdoc:4230_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4220_#1,isad:rub:3140,Doos 24,,e6760fde-3dd2-5487-8a1c-36989b923ba8,e6760fde-3dd2-5487-8a1c-36989b923ba8,tg:rubdoc:4220_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4156_#1,isad:rub:3144,Doos 3,,58420f16-a77d-5dd9-9748-50d539aa5bc2,58420f16-a77d-5dd9-9748-50d539aa5bc2,tg:rubdoc:4156_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4146_#1,isad:rub:3144,Doos 16,,c3c38e45-eed4-50a7-b108-717dc2c4255e,c3c38e45-eed4-50a7-b108-717dc2c4255e,tg:rubdoc:4146_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3948_#1,isad:rub:3142,Doos 9,Corresponding LB-number: LB 648/4 and LB 669.,4159725a-e427-5793-901f-f113885b11ff,4159725a-e427-5793-901f-f113885b11ff,tg:rubdoc:3948_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4097_#1,isad:rub:3149,Doos 18,,b21a6072-6a06-51e8-b33d-17375afc8032,b21a6072-6a06-51e8-b33d-17375afc8032,tg:rubdoc:4097_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3958_#1,isad:rub:3142,Doos 9,Corresponding LB-number: LB 641/6.,de315f08-acee-532c-9dfb-1c3da1122772,de315f08-acee-532c-9dfb-1c3da1122772,tg:rubdoc:3958_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4289_#1,isad:rub:3291,TORRE.06,,f921764c-808b-5056-bd77-b8ff321cb162,f921764c-808b-5056-bd77-b8ff321cb162,tg:rubdoc:4289_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4299_#1,isad:rub:3291,MYTHOLOGY.31,,66dfbd39-373c-5f03-a3b4-c4b1b34f5a92,66dfbd39-373c-5f03-a3b4-c4b1b34f5a92,tg:rubdoc:4299_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4134_#1,isad:rub:3144,Doos 13,,48c9579b-c80a-5f44-a557-9e400f2abb4f,48c9579b-c80a-5f44-a557-9e400f2abb4f,tg:rubdoc:4134_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3993_#1,isad:rub:3143,Doos 1,,682df008-b2ba-550e-a178-e62f42d48648,682df008-b2ba-550e-a178-e62f42d48648,tg:rubdoc:3993_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3983_#1,isad:rub:3143,Doos 15,,a2e1bcb7-b185-5011-9449-55631b8a07d4,a2e1bcb7-b185-5011-9449-55631b8a07d4,tg:rubdoc:3983_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4252_#1,isad:rub:3291,YOUTH.08,,f60f345c-5a34-5b66-b7a9-05608761f62f,f60f345c-5a34-5b66-b7a9-05608761f62f,tg:rubdoc:4252_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4242_#1,isad:rub:3291,OLDTESTAMENT.12,,d22265fb-537f-58ae-be59-d1535b7f8b67,d22265fb-537f-58ae-be59-d1535b7f8b67,tg:rubdoc:4242_#1,,,
e22_Items,1,rubhs,tg:rubhs:31_#1,isad:rub:314,,RA 001 / 001,11daa277-63db-5c88-a710-edbfcd31196f,11daa277-63db-5c88-a710-edbfcd31196f,tg:rubhs:31_#1,,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:21_#1,isad:rub:314,,RA 001 / 001,96054547-ed09-553f-ad51-49fb23faff12,96054547-ed09-553f-ad51-49fb23faff12,tg:rubhs:21_#1,,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:88_#1,isad:rub:911,T 2 20 2,RA 001 / 122,a0f4505a-38d4-5c11-8119-3cea14b3b45f,a0f4505a-38d4-5c11-8119-3cea14b3b45f,tg:rubhs:88_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:108_#1,isad:rub:911,T 2 20 2,RA 001 / 122,828b6921-fbb4-562e-9ddc-b10d7cc0e42f,828b6921-fbb4-562e-9ddc-b10d7cc0e42f,tg:rubhs:108_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:118_#1,isad:rub:911,T 2 20 2,RA 001 / 122,fe007a6b-04ef-5482-90d1-b1829050dffe,fe007a6b-04ef-5482-90d1-b1829050dffe,tg:rubhs:118_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:53_#1,isad:rub:911,T 2 20 2,RA 001 / 122,e48b6c77-a010-56a1-9b8e-d5428290e54f,e48b6c77-a010-56a1-9b8e-d5428290e54f,tg:rubhs:53_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:43_#1,isad:rub:314,,RA 001 / 001,7c1308fe-7e53-5742-ab1c-6d448ad06b28,7c1308fe-7e53-5742-ab1c-6d448ad06b28,tg:rubhs:43_#1,,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:155_#1,isad:rub:911,T 2 20 2,RA 001 / 122,eb2b2eff-a1cc-5b94-91ee-d50b5ffe188b,eb2b2eff-a1cc-5b94-91ee-d50b5ffe188b,tg:rubhs:155_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:145_#1,isad:rub:911,T 2 20 2,RA 001 / 122,0fb10a17-cf61-5371-bd3b-293777ce8bfb,0fb10a17-cf61-5371-bd3b-293777ce8bfb,tg:rubhs:145_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:137_#1,isad:rub:911,T 2 20 2,RA 001 / 122,25733196-5b31-5b36-ab9f-19af9ee82683,25733196-5b31-5b36-ab9f-19af9ee82683,tg:rubhs:137_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:127_#1,isad:rub:911,T 2 20 2,RA 001 / 122,43c986f8-d80c-5f44-a328-559e4cef7685,43c986f8-d80c-5f44-a328-559e4cef7685,tg:rubhs:127_#1,T 2 20 2,remarks,Nederlands
e22_Items,1,rubhs,tg:rubhs:111_#1,isad:rub:911,T 2 20 2,RA 001 / 122,ec28be6f-b5ea-5bcc-8a48-4416d1113d55,ec28be6f-b5ea-5bcc-8a48-4416d1113d55,tg:rubhs:111_#1,T 2 20 2,remarks,Nederlands
